example_id,rate,method,doc_token_index,relative_position,position_bin,token_id,token_text_repr,token_category,selected_times,n_queries
9,0.3,per_doc_top,2353,0.75756600128783,70-80%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2366,0.7617514488087572,70-80%,264,' a',latin_word,35,35
9,0.3,per_doc_top,2369,0.7627173213135866,70-80%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2380,0.7662588538312942,70-80%,323,' and',latin_word,35,35
9,0.3,per_doc_top,2381,0.766580811332904,70-80%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2386,0.768190598840953,70-80%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2400,0.77269800386349,70-80%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2402,0.7733419188667096,70-80%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2407,0.7749517063747585,70-80%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2417,0.7781712813908565,70-80%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2424,0.7804249839021249,70-80%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2429,0.7820347714101739,70-80%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2438,0.784932388924662,70-80%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2440,0.7855763039278815,70-80%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2447,0.78783000643915,70-80%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2451,0.7891178364455892,70-80%,264,' a',latin_word,35,35
9,0.3,per_doc_top,2458,0.7913715389568577,70-80%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2464,0.7933032839665164,70-80%,26,';',punct_or_symbol,35,35
9,0.3,per_doc_top,2470,0.7952350289761752,70-80%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2476,0.7971667739858339,70-80%,6773,' arm',latin_word,35,35
9,0.3,per_doc_top,2478,0.7978106889890535,70-80%,323,' and',latin_word,35,35
9,0.3,per_doc_top,2480,0.798454603992273,70-80%,220,' ',space,35,35
9,0.3,per_doc_top,2481,0.7987765614938828,70-80%,22,'7',number,35,35
9,0.3,per_doc_top,2488,0.8010302640051513,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2491,0.8019961365099807,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2499,0.8045717965228589,80-90%,5676,'men',latin_word,35,35
9,0.3,per_doc_top,2500,0.8048937540244687,80-90%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2501,0.8052157115260785,80-90%,576,' The',latin_word,35,35
9,0.3,per_doc_top,2504,0.8061815840309079,80-90%,2112,' ret',latin_word,35,35
9,0.3,per_doc_top,2516,0.8100450740502254,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2522,0.8119768190598841,80-90%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2527,0.813586606567933,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2530,0.8145524790727624,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2536,0.8164842240824212,80-90%,220,' ',space,35,35
9,0.3,per_doc_top,2541,0.81809401159047,80-90%,16,'1',number,35,35
9,0.3,per_doc_top,2544,0.8190598840952994,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2571,0.8277527366387637,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2578,0.8300064391500322,80-90%,323,' and',latin_word,35,35
9,0.3,per_doc_top,2582,0.8312942691564713,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2584,0.8319381841596909,80-90%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2588,0.8332260141661301,80-90%,572,' was',latin_word,35,35
9,0.3,per_doc_top,2589,0.8335479716677399,80-90%,264,' a',latin_word,35,35
9,0.3,per_doc_top,2591,0.8341918866709594,80-90%,4265,' issue',latin_word,35,35
9,0.3,per_doc_top,2592,0.8345138441725692,80-90%,438,' as',latin_word,35,35
9,0.3,per_doc_top,2604,0.8383773341918866,80-90%,323,' and',latin_word,35,35
9,0.3,per_doc_top,2606,0.8390212491951062,80-90%,26,';',punct_or_symbol,35,35
9,0.3,per_doc_top,2611,0.8406310367031552,80-90%,429,' that',latin_word,35,35
9,0.3,per_doc_top,2615,0.8419188667095944,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2617,0.842562781712814,80-90%,1181,' its',latin_word,35,35
9,0.3,per_doc_top,2621,0.843850611719253,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2623,0.8444945267224726,80-90%,5927,' returned',latin_word,35,35
9,0.3,per_doc_top,2624,0.8448164842240824,80-90%,311,' to',latin_word,35,35
9,0.3,per_doc_top,2627,0.8457823567289118,80-90%,594,"""'s""",other_text,35,35
9,0.3,per_doc_top,2629,0.8464262717321314,80-90%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2630,0.8467482292337412,80-90%,11867,' Richard',latin_word,35,35
9,0.3,per_doc_top,2631,0.847070186735351,80-90%,55596,' departed',latin_word,35,35
9,0.3,per_doc_top,2632,0.8473921442369607,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2634,0.8480360592401803,80-90%,11426,' Land',latin_word,35,35
9,0.3,per_doc_top,2635,0.8483580167417901,80-90%,389,' on',latin_word,35,35
9,0.3,per_doc_top,2636,0.8486799742433999,80-90%,220,' ',space,35,35
9,0.3,per_doc_top,2639,0.8496458467482292,80-90%,220,' ',space,35,35
9,0.3,per_doc_top,2640,0.849967804249839,80-90%,16,'1',number,35,35
9,0.3,per_doc_top,2641,0.8502897617514488,80-90%,16,'1',number,35,35
9,0.3,per_doc_top,2644,0.8512556342562781,80-90%,624,'.\n',punct_or_symbol,35,35
9,0.3,per_doc_top,2646,0.8518995492594977,80-90%,25,':',punct_or_symbol,35,35
9,0.3,per_doc_top,2653,0.8541532517707663,80-90%,25,':',punct_or_symbol,35,35
9,0.3,per_doc_top,2658,0.8557630392788153,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2661,0.8567289117836445,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2665,0.8580167417900837,80-90%,1466,'ah',latin_word,35,35
9,0.3,per_doc_top,2677,0.8618802318094012,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2683,0.8638119768190599,80-90%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2685,0.8644558918222794,80-90%,220,' ',space,35,35
9,0.3,per_doc_top,2689,0.8657437218287186,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2696,0.8679974243399872,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2709,0.8721828718609144,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2711,0.872826786864134,80-90%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2712,0.8731487443657437,80-90%,13322,' Four',latin_word,35,35
9,0.3,per_doc_top,2715,0.8741146168705731,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2720,0.875724404378622,80-90%,312,' re',latin_word,35,35
9,0.3,per_doc_top,2723,0.8766902768834514,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2736,0.8808757244043787,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2745,0.8837733419188667,80-90%,11757,'asts',latin_word,35,35
9,0.3,per_doc_top,2749,0.8850611719253059,80-90%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2756,0.8873148744365744,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2772,0.892466194462331,80-90%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2774,0.8931101094655506,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2779,0.8947198969735994,80-90%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2781,0.895363811976819,80-90%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2785,0.8966516419832582,80-90%,320,' (',punct_or_symbol,35,35
9,0.3,per_doc_top,2792,0.8989053444945267,80-90%,4142,'–',punct_or_symbol,35,35
9,0.3,per_doc_top,2796,0.9001931745009659,90-100%,8,')',punct_or_symbol,35,35
9,0.3,per_doc_top,2797,0.9005151320025757,90-100%,4764,' however',latin_word,35,35
9,0.3,per_doc_top,2799,0.9011590470057952,90-100%,264,' a',latin_word,35,35
9,0.3,per_doc_top,2812,0.9053444945267225,90-100%,497,"'"",'",punct_or_symbol,35,35
9,0.3,per_doc_top,2831,0.9114616870573085,90-100%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2836,0.9130714745653574,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2844,0.9156471345782357,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2850,0.9175788795878944,90-100%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2853,0.9185447520927238,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2856,0.9195106245975532,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2859,0.9204764971023824,90-100%,220,' ',space,35,35
9,0.3,per_doc_top,2860,0.9207984546039922,90-100%,21,'6',number,35,35
9,0.3,per_doc_top,2863,0.9217643271088216,90-100%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2864,0.9220862846104314,90-100%,576,' The',latin_word,35,35
9,0.3,per_doc_top,2874,0.9253058596265293,90-100%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2876,0.9259497746297489,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2882,0.9278815196394076,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2884,0.9285254346426272,90-100%,46883,' armies',latin_word,35,35
9,0.3,per_doc_top,2892,0.9311010946555055,90-100%,875,'.A',other_text,35,35
9,0.3,per_doc_top,2897,0.9327108821635544,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2899,0.9333547971667739,90-100%,572,' was',latin_word,35,35
9,0.3,per_doc_top,2902,0.9343206696716033,90-100%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2903,0.9346426271732131,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2904,0.9349645846748229,90-100%,5297,' standard',latin_word,35,35
9,0.3,per_doc_top,2905,0.9352865421764327,90-100%,69771,' bearer',latin_word,35,35
9,0.3,per_doc_top,2910,0.9368963296844817,90-100%,323,' and',latin_word,35,35
9,0.3,per_doc_top,2911,0.9372182871860915,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2916,0.9388280746941404,90-100%,26,';',punct_or_symbol,35,35
9,0.3,per_doc_top,2919,0.9397939471989697,90-100%,3351,' today',latin_word,35,35
9,0.3,per_doc_top,2920,0.9401159047005795,90-100%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,2923,0.9410817772054089,90-100%,374,' is',latin_word,35,35
9,0.3,per_doc_top,2927,0.942369607211848,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2930,0.9433354797166774,90-100%,6594,' sites',latin_word,35,35
9,0.3,per_doc_top,2932,0.943979394719897,90-100%,53368,' Istanbul',latin_word,35,35
9,0.3,per_doc_top,2933,0.9443013522215068,90-100%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,2934,0.9446233097231166,90-100%,576,' The',latin_word,35,35
9,0.3,per_doc_top,2939,0.9462330972311654,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2943,0.9475209272376046,90-100%,88,'y',latin_word,35,35
9,0.3,per_doc_top,2946,0.948486799742434,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,2948,0.9491307147456536,90-100%,14461,' expansion',latin_word,35,35
9,0.3,per_doc_top,2950,0.9497746297488732,90-100%,4505,' Europe',latin_word,35,35
9,0.3,per_doc_top,2954,0.9510624597553123,90-100%,1635,' years',latin_word,35,35
9,0.3,per_doc_top,2955,0.9513844172569221,90-100%,624,'.\n',punct_or_symbol,35,35
9,0.3,per_doc_top,3016,0.9710238248551192,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,3028,0.9748873148744366,90-100%,13,'.',punct_or_symbol,35,35
9,0.3,per_doc_top,3047,0.9810045074050225,90-100%,701,"'),'",punct_or_symbol,35,35
9,0.3,per_doc_top,3050,0.9819703799098519,90-100%,264,' a',latin_word,35,35
9,0.3,per_doc_top,3058,0.9845460399227302,90-100%,323,' and',latin_word,35,35
9,0.3,per_doc_top,3062,0.9858338699291693,90-100%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,3067,0.9874436574372183,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,3076,0.9903412749517064,90-100%,11,"','",punct_or_symbol,35,35
9,0.3,per_doc_top,3077,0.9906632324533161,90-100%,31399,' Prior',latin_word,35,35
9,0.3,per_doc_top,3081,0.9919510624597553,90-100%,323,' and',latin_word,35,35
9,0.3,per_doc_top,3082,0.9922730199613651,90-100%,311,' to',latin_word,35,35
9,0.3,per_doc_top,3083,0.9925949774629749,90-100%,10505,' defend',latin_word,35,35
9,0.3,per_doc_top,3084,0.9929169349645847,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,3085,0.9932388924661945,90-100%,29000,' islands',latin_word,35,35
9,0.3,per_doc_top,3086,0.9935608499678042,90-100%,504,' from',latin_word,35,35
9,0.3,per_doc_top,3087,0.993882807469414,90-100%,87365,' incorporation',latin_word,35,35
9,0.3,per_doc_top,3088,0.9942047649710238,90-100%,1119,' into',latin_word,35,35
9,0.3,per_doc_top,3089,0.9945267224726336,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,3090,0.9948486799742434,90-100%,358,' I',latin_word,35,35
9,0.3,per_doc_top,3091,0.9951706374758532,90-100%,652,'ber',latin_word,35,35
9,0.3,per_doc_top,3092,0.995492594977463,90-100%,1103,'ian',latin_word,35,35
9,0.3,per_doc_top,3093,0.9958145524790728,90-100%,9145,' Union',latin_word,35,35
9,0.3,per_doc_top,3094,0.9961365099806826,90-100%,21677,'—the',other_text,35,35
9,0.3,per_doc_top,3095,0.9964584674822924,90-100%,7772,' largest',latin_word,35,35
9,0.3,per_doc_top,3096,0.9967804249839022,90-100%,8585,' French',latin_word,35,35
9,0.3,per_doc_top,3097,0.9971023824855119,90-100%,5344,' force',latin_word,35,35
9,0.3,per_doc_top,3098,0.9974243399871217,90-100%,3208,' sent',latin_word,35,35
9,0.3,per_doc_top,3099,0.9977462974887314,90-100%,24357,' overseas',latin_word,35,35
9,0.3,per_doc_top,3100,0.9980682549903412,90-100%,1573,' before',latin_word,35,35
9,0.3,per_doc_top,3101,0.998390212491951,90-100%,279,' the',latin_word,35,35
9,0.3,per_doc_top,3102,0.9987121699935608,90-100%,4231,' age',latin_word,35,35
9,0.3,per_doc_top,3103,0.9990341274951706,90-100%,315,' of',latin_word,35,35
9,0.3,per_doc_top,3104,0.9993560849967804,90-100%,11876,' Louis',latin_word,35,35
9,0.3,per_doc_top,3105,0.9996780424983902,90-100%,93415,' XIV',latin_word,35,35
9,0.3,per_doc_top,3106,1.0,90-100%,624,'.\n',punct_or_symbol,35,35
10,0.15,global_top,135,0.05752023860247124,00-10%,279,' the',latin_word,35,35
10,0.15,global_top,191,0.08138048572645931,00-10%,279,' the',latin_word,35,35
10,0.15,global_top,474,0.20195994887089902,20-30%,17,'2',number,35,35
10,0.15,global_top,555,0.23647209203238176,20-30%,220,' ',space,35,35
10,0.15,global_top,1084,0.46186621218576907,40-50%,279,' the',latin_word,35,35
10,0.15,global_top,1097,0.4674051981252663,40-50%,279,' the',latin_word,35,35
10,0.15,global_top,1128,0.4806135492117597,40-50%,220,' ',space,35,35
10,0.15,global_top,1139,0.4853003834682573,40-50%,220,' ',space,35,35
10,0.15,global_top,1166,0.4968044311887516,40-50%,279,' the',latin_word,35,35
10,0.15,global_top,1205,0.5134213890072433,50-60%,198,'\n',newline_or_space,35,35
10,0.15,global_top,1211,0.515977844056242,50-60%,25,':',punct_or_symbol,35,35
10,0.15,global_top,1215,0.5176821474222412,50-60%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,1227,0.5227950575202386,50-60%,264,' a',latin_word,35,35
10,0.15,global_top,1344,0.5726459309757137,50-60%,23415,' composed',latin_word,35,35
10,0.15,global_top,1348,0.5743502343417128,50-60%,481,' -',punct_or_symbol,35,35
10,0.15,global_top,1357,0.5781849169152109,50-60%,4788,'ables',latin_word,35,35
10,0.15,global_top,1414,0.6024712398806987,60-70%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,1432,0.610140605027695,60-70%,5866,' levels',latin_word,35,35
10,0.15,global_top,1433,0.6105666808691947,60-70%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,1483,0.6318704729441841,60-70%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,1527,0.6506178099701747,60-70%,279,' the',latin_word,35,35
10,0.15,global_top,1560,0.6646783127396677,60-70%,568,').',punct_or_symbol,35,35
10,0.15,global_top,1590,0.6774605879846612,60-70%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,1605,0.6838517256071581,60-70%,279,' the',latin_word,35,35
10,0.15,global_top,1609,0.6855560289731573,60-70%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,1620,0.6902428632296549,60-70%,279,' the',latin_word,35,35
10,0.15,global_top,1642,0.6996165317426501,60-70%,4292,').\n',punct_or_symbol,35,35
10,0.15,global_top,1688,0.7192160204516403,70-80%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,1691,0.7204942479761397,70-80%,264,' a',latin_word,35,35
10,0.15,global_top,1698,0.7234767788666383,70-80%,279,' the',latin_word,35,35
10,0.15,global_top,1707,0.7273114614401364,70-80%,369,' for',latin_word,35,35
10,0.15,global_top,1713,0.7298679164891351,70-80%,3263,"'"".'",punct_or_symbol,35,35
10,0.15,global_top,1718,0.731998295696634,70-80%,279,' the',latin_word,35,35
10,0.15,global_top,1730,0.7371112057946314,70-80%,701,"'),'",punct_or_symbol,35,35
10,0.15,global_top,1735,0.7392415850021303,70-80%,279,' the',latin_word,35,35
10,0.15,global_top,1741,0.7417980400511291,70-80%,624,'.\n',punct_or_symbol,35,35
10,0.15,global_top,1750,0.7456327226246272,70-80%,1648,'):',punct_or_symbol,35,35
10,0.15,global_top,1794,0.7643800596506178,70-80%,279,' the',latin_word,35,35
10,0.15,global_top,1801,0.7673625905411163,70-80%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,1814,0.7729015764806135,70-80%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,1825,0.7775884107371112,70-80%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,1834,0.7814230933106093,70-80%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,1843,0.7852577758841074,70-80%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,1851,0.7886663826161057,70-80%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,1863,0.7937792927141031,70-80%,624,'.\n',punct_or_symbol,35,35
10,0.15,global_top,1865,0.7946314443971026,70-80%,25,':',punct_or_symbol,35,35
10,0.15,global_top,1866,0.7950575202386024,70-80%,362,' A',latin_word,35,35
10,0.15,global_top,1882,0.8018747337025991,80-90%,279,' the',latin_word,35,35
10,0.15,global_top,1907,0.8125266297400937,80-90%,320,' (',punct_or_symbol,35,35
10,0.15,global_top,1911,0.8142309331060928,80-90%,8,')',punct_or_symbol,35,35
10,0.15,global_top,1919,0.8176395398380912,80-90%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,1930,0.8223263740945889,80-90%,12773,' Republicans',latin_word,35,35
10,0.15,global_top,1931,0.8227524499360886,80-90%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,1936,0.8248828291435876,80-90%,279,' the',latin_word,35,35
10,0.15,global_top,1949,0.8304218150830848,80-90%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,1956,0.8334043459735833,80-90%,279,' the',latin_word,35,35
10,0.15,global_top,1959,0.8346825734980826,80-90%,264,' a',latin_word,35,35
10,0.15,global_top,1966,0.8376651043885812,80-90%,1177,' --',punct_or_symbol,35,35
10,0.15,global_top,1969,0.8389433319130806,80-90%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,1977,0.8423519386450788,80-90%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,1990,0.847890924584576,80-90%,4795,' President',latin_word,35,35
10,0.15,global_top,2003,0.8534299105240732,80-90%,22611,' Pub',latin_word,35,35
10,0.15,global_top,2004,0.853855986365573,80-90%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,2006,0.8547081380485726,80-90%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,2015,0.8585428206220708,80-90%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,2020,0.8606731998295697,80-90%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,2030,0.8649339582445675,80-90%,279,' the',latin_word,35,35
10,0.15,global_top,2033,0.8662121857690669,80-90%,279,' the',latin_word,35,35
10,0.15,global_top,2035,0.8670643374520665,80-90%,311,' to',latin_word,35,35
10,0.15,global_top,2038,0.8683425649765658,80-90%,220,' ',space,35,35
10,0.15,global_top,2053,0.8747337025990626,80-90%,624,'.\n',punct_or_symbol,35,35
10,0.15,global_top,2067,0.8806987643800597,80-90%,24,'9',number,35,35
10,0.15,global_top,2074,0.8836812952705582,80-90%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,2080,0.8862377503195569,80-90%,8,')',punct_or_symbol,35,35
10,0.15,global_top,2082,0.8870899020025564,80-90%,458,' an',latin_word,35,35
10,0.15,global_top,2085,0.8883681295270558,80-90%,323,' and',latin_word,35,35
10,0.15,global_top,2087,0.8892202812100554,80-90%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,2093,0.8917767362590541,80-90%,40787,"'""s'",other_text,35,35
10,0.15,global_top,2097,0.8934810396250532,80-90%,304,' in',latin_word,35,35
10,0.15,global_top,2098,0.893907115466553,80-90%,21718,' Rome',latin_word,35,35
10,0.15,global_top,2100,0.8947592671495527,80-90%,220,' ',space,35,35
10,0.15,global_top,2101,0.8951853429910525,80-90%,16,'1',number,35,35
10,0.15,global_top,2102,0.8956114188325522,80-90%,24,'9',number,35,35
10,0.15,global_top,2111,0.8994461014060503,80-90%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,2122,0.9041329356625479,90-100%,279,' the',latin_word,35,35
10,0.15,global_top,2127,0.9062633148700469,90-100%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,2130,0.9075415423945462,90-100%,279,' the',latin_word,35,35
10,0.15,global_top,2135,0.9096719216020451,90-100%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,2137,0.9105240732850447,90-100%,806,' his',latin_word,35,35
10,0.15,global_top,2139,0.9113762249680443,90-100%,6467,' books',latin_word,35,35
10,0.15,global_top,2140,0.911802300809544,90-100%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,2141,0.9122283766510438,90-100%,279,' the',latin_word,35,35
10,0.15,global_top,2143,0.9130805283340434,90-100%,975,' work',latin_word,35,35
10,0.15,global_top,2144,0.9135066041755433,90-100%,11,"','",punct_or_symbol,35,35
10,0.15,global_top,2148,0.9152109075415424,90-100%,497,"'"",'",punct_or_symbol,35,35
10,0.15,global_top,2150,0.916063059224542,90-100%,264,' a',latin_word,35,35
10,0.15,global_top,2152,0.9169152109075416,90-100%,31177,'ographical',latin_word,35,35
10,0.15,global_top,2153,0.9173412867490414,90-100%,11514,' novel',latin_word,35,35
10,0.15,global_top,2158,0.9194716659565403,90-100%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,2159,0.9198977417980401,90-100%,1084,' It',latin_word,35,35
10,0.15,global_top,2161,0.9207498934810396,90-100%,49078,' conceived',latin_word,35,35
10,0.15,global_top,2162,0.9211759693225394,90-100%,304,' in',latin_word,35,35
10,0.15,global_top,2163,0.9216020451640392,90-100%,279,' the',latin_word,35,35
10,0.15,global_top,2169,0.9241585002130379,90-100%,279,' the',latin_word,35,35
10,0.15,global_top,2173,0.925862803579037,90-100%,279,' the',latin_word,35,35
10,0.15,global_top,2177,0.9275671069450362,90-100%,624,'.\n',punct_or_symbol,35,35
10,0.15,global_top,2179,0.9284192586280358,90-100%,25,':',punct_or_symbol,35,35
10,0.15,global_top,2180,0.9288453344695355,90-100%,41807,' Rex',latin_word,35,35
10,0.15,global_top,2184,0.9305496378355347,90-100%,320,' (',punct_or_symbol,35,35
10,0.15,global_top,2185,0.9309757136770345,90-100%,15998,'born',latin_word,35,35
10,0.15,global_top,2186,0.9314017895185343,90-100%,220,' ',space,35,35
10,0.15,global_top,2188,0.9322539412015338,90-100%,24,'9',number,35,35
10,0.15,global_top,2191,0.9335321687260333,90-100%,8,')',punct_or_symbol,35,35
10,0.15,global_top,2192,0.9339582445675331,90-100%,374,' is',latin_word,35,35
10,0.15,global_top,2193,0.9343843204090329,90-100%,458,' an',latin_word,35,35
10,0.15,global_top,2195,0.9352364720920324,90-100%,45109,' freelance',latin_word,35,35
10,0.15,global_top,2196,0.9356625479335322,90-100%,22825,' journalist',latin_word,35,35
10,0.15,global_top,2197,0.936088623775032,90-100%,879,' who',latin_word,35,35
10,0.15,global_top,2198,0.9365146996165318,90-100%,702,' has',latin_word,35,35
10,0.15,global_top,2199,0.9369407754580316,90-100%,4961,' reported',latin_word,35,35
10,0.15,global_top,2200,0.9373668512995313,90-100%,3669,' news',latin_word,35,35
10,0.15,global_top,2201,0.9377929271410311,90-100%,369,' for',latin_word,35,35
10,0.15,global_top,2202,0.9382190029825309,90-100%,279,' the',latin_word,35,35
10,0.15,global_top,2203,0.9386450788240307,90-100%,8321,' gay',latin_word,35,35
10,0.15,global_top,2205,0.9394972305070303,90-100%,323,' and',latin_word,35,35
10,0.15,global_top,2207,0.9403493821900298,90-100%,4168,' period',latin_word,35,35
10,0.15,global_top,2208,0.9407754580315296,90-100%,52603,'icals',latin_word,35,35
10,0.15,global_top,2209,0.9412015338730294,90-100%,2474,' since',latin_word,35,35
10,0.15,global_top,2210,0.9416276097145292,90-100%,220,' ',space,35,35
10,0.15,global_top,2211,0.942053685556029,90-100%,16,'1',number,35,35
10,0.15,global_top,2215,0.9437579889220281,90-100%,13,'.',punct_or_symbol,35,35
10,0.15,global_top,2216,0.9441840647635279,90-100%,5301,' His',latin_word,35,35
10,0.15,global_top,2217,0.9446101406050277,90-100%,975,' work',latin_word,35,35
10,0.15,global_top,2218,0.9450362164465275,90-100%,702,' has',latin_word,35,35
10,0.15,global_top,2219,0.9454622922880273,90-100%,9723,' appeared',latin_word,35,35
10,0.15,global_top,2220,0.945888368129527,90-100%,304,' in',latin_word,35,35
10,0.15,global_top,2223,0.9471665956540264,90-100%,220,' ',space,35,35
10,0.15,global_top,2227,0.9488708990200255,90-100%,8321,' gay',latin_word,35,35
10,0.15,global_top,2228,0.9492969748615253,90-100%,27985,' publications',latin_word,35,35
10,0.15,global_top,2229,0.9497230507030251,90-100%,304,' in',latin_word,35,35
10,0.15,global_top,2230,0.9501491265445249,90-100%,220,' ',space,35,35
10,0.15,global_top,2231,0.9505752023860247,90-100%,18,'3',number,35,35
10,0.15,global_top,2233,0.9514273540690242,90-100%,5837,' countries',latin_word,35,35
10,0.15,global_top,2234,0.951853429910524,90-100%,624,'.\n',punct_or_symbol,35,35
10,0.15,global_top,2235,0.9522795057520239,90-100%,7524,'Document',latin_word,35,35
10,0.15,global_top,2236,0.9527055815935237,90-100%,25,':',punct_or_symbol,35,35
10,0.15,global_top,2237,0.9531316574350235,90-100%,11044,' Peter',latin_word,35,35
10,0.15,global_top,2238,0.9535577332765233,90-100%,1417,' Sh',latin_word,35,35
