selector,rate,example_id,sub_question_id,context_len,system_len,doc_len,query_len,selected_tokens,query_system,query_system_last_layer,query_selected_doc,query_selected_doc_last_layer,query_unselected_doc,query_unselected_doc_last_layer,query_query_or_current,query_query_or_current_last_layer,query_doc_total,query_doc_total_last_layer,query_system_first16,query_system_first16_last_layer,query_main_sum,decode_system,decode_system_last_layer,decode_selected_doc,decode_selected_doc_last_layer,decode_unselected_doc,decode_unselected_doc_last_layer,decode_query_or_current,decode_query_or_current_last_layer,decode_doc_total,decode_doc_total_last_layer,decode_system_first16,decode_system_first16_last_layer,decode_main_sum
draft,0.15,68,0,1818,792,1026,16,153,0.4865243702518696,0.19627233913966588,0.12278987588931103,0.1442486388342721,0.1183837936544905,0.16414688314710343,0.27230195442632754,0.49533210481916157,0.2411736727369075,0.30839552198137554,0.31540043353654296,0.10645943028586251,0.9999999942219987,0.4149870024043687,0.05650100537708828,0.10112132854303534,0.1403568983078003,0.1072801895895783,0.1461524282182966,0.376611480907518,0.6569896425519671,0.20840151912095592,0.2865093435559954,0.29656655364194695,0.009639948606491089,1.0000000014445003
draft,0.15,68,1,1845,792,1053,20,157,0.44449891022273463,0.16824685505458287,0.13389745026218647,0.1481574194771903,0.12579489253005202,0.18567232404436385,0.29580874953951153,0.4979233877999442,0.25969234461687046,0.33382974352155415,0.2978579046166673,0.10509624481201171,1.0000000025544846,0.35760120469696666,0.2626481737409319,0.12854441817925902,0.060213259288242886,0.09607600048184392,0.09660234621592931,0.4177783855370113,0.5805362292698452,0.22462041828097132,0.15681559698922293,0.2763802707575414,0.23132199900490896,1.000000008895081
draft,0.15,71,0,2412,792,1620,20,243,0.45215817957508325,0.14741690499441965,0.11827418962303472,0.1155510357448033,0.13012526971953253,0.18545848301478796,0.2994423649748978,0.5515736171177456,0.24839945569330335,0.30100950513567243,0.3070323959145011,0.07016184670584542,1.0000000038925483,0.3727312145792707,0.12739816733769008,0.10919874495997721,0.13977556569235666,0.14662883658798376,0.16088243893214635,0.3714412073699796,0.571943828037807,0.2558275813959082,0.30065802165440153,0.2928306652632143,0.0887610912322998,1.0000000034972112
draft,0.15,71,1,3015,792,2223,36,333,0.4032360420746058,0.08901688409230066,0.1334400741962078,0.13828721122136192,0.12308165397233164,0.13756549169146826,0.3402422307029603,0.6351303827194941,0.25652173019590835,0.2758526877751426,0.29495778215242346,0.037578283794342526,1.0000000009461054,0.332197585276195,0.22948288917541504,0.0964672229423815,0.12319544383457728,0.13443977781096283,0.20306364127567836,0.43689542035667267,0.4442580427442278,0.23090700288208166,0.32625906808035715,0.26660349476626327,0.2249652658190046,1.000000006386212
draft,0.15,72,0,2390,792,1598,17,239,0.47371540951127766,0.15141725940864628,0.12624129699487216,0.1587575062984178,0.1244306903497941,0.11600300444274389,0.275612606435549,0.5738222138220522,0.2506719849118236,0.27476052676930146,0.31365727258472736,0.0874777401194853,1.000000003291493,0.4126372556297147,0.2455482312611171,0.13837647316407184,0.2037816047668457,0.10655281289803739,0.2090881381716047,0.34243347693462756,0.34158202580043245,0.24492928385734558,0.4128697259085519,0.3113125824293464,0.19743095125470841,1.0000000186264515
draft,0.15,72,1,1969,792,1177,23,176,0.437050419987676,0.10531237110588121,0.16226323093052128,0.1725968781465329,0.1058881053272982,0.11865852782444924,0.29479824703355334,0.6034322229231367,0.26815133869066216,0.2912553822772103,0.2943981406878028,0.0534991803376571,1.0000000032790488,0.34644977170593894,0.09959639821733747,0.18418003862001453,0.23146157605307444,0.10606193618506803,0.4316924640110561,0.3633082460383979,0.23724954468863352,0.2902419755653459,0.663154057094029,0.2679545881502254,0.02763291767665318,0.9999999925494194
draft,0.15,74,0,2043,792,1251,19,187,0.46281493696055015,0.15910844157512924,0.1328489621651032,0.12692984961029283,0.12113532023834488,0.2209727638646176,0.28320077922751385,0.4929889306089932,0.2539842804827829,0.3479026278158776,0.3067533461543083,0.06880864881931391,0.999999998591512,0.35820024536580464,0.1900594745363508,0.12728884922606606,0.2233398982456752,0.12337894768131022,0.4769072873251779,0.39113195453371324,0.10969330583299909,0.2506677973635343,0.7002472196306501,0.2755611779652916,0.13390554700578963,0.9999999968068942
draft,0.15,74,1,2350,792,1558,18,233,0.45924685817727157,0.1488187275235615,0.12771195294905682,0.16106066628107948,0.14170537540972097,0.1787676281399197,0.2713358183296359,0.5113529629177518,0.26941732700719856,0.33982830955868676,0.3076648379838655,0.07216235569545201,1.0000000048656852,0.34557749513460667,0.09350447143827166,0.16558069629328592,0.27231999805995394,0.13818334195078633,0.2471360989979335,0.3506584800019556,0.38703945704868864,0.3037640358112296,0.519456114087786,0.2569297534812774,0.02229657769203186,1.0000000133806346
draft,0.15,75,0,2370,792,1578,31,236,0.3881512909362471,0.06927501660887547,0.17520451624194128,0.1070047369750414,0.12157104806416594,0.14986112040858116,0.31507314106914236,0.6738590644801268,0.29677556422762846,0.25686585738362255,0.27210841357825694,0.03494973116756035,0.9999999963114967,0.3381848289650314,0.05957979815346854,0.19574806063759076,0.34427874428885324,0.0976961144835365,0.17637506553104945,0.3683709982706575,0.4197664260864258,0.2934441721561004,0.5206537927900042,0.2603180166619013,0.039378506796700616,1.000000002356816
draft,0.15,77,0,2653,792,1861,23,279,0.4329680829526263,0.1487844005134535,0.14693450250769466,0.12008054508185535,0.1199588456191949,0.1647298943181956,0.30013857209375716,0.5664051600864956,0.2668933424149981,0.28481043940005096,0.2985267907665331,0.09786542454121276,1.000000003173273,0.33630950049478175,0.18718739918300084,0.15503514086713596,0.19680137293679373,0.11753366264153499,0.3181398936680385,0.3911216976691265,0.2978713171822684,0.2725688033566183,0.5149412836347308,0.2542394164579027,0.15878607545580184,1.0000000016725792
draft,0.15,77,1,3000,792,2208,27,331,0.39557282994934206,0.12172827140364066,0.1395115019783141,0.13513129098074778,0.1343354015573803,0.19345504518539186,0.33058027561559694,0.5496854428891782,0.2738469009226412,0.3285862957989728,0.2776698466286187,0.07611161186581566,1.0000000091006334,0.3492538220420176,0.09293450628008161,0.11520863628509094,0.0799767119543893,0.09620990626970116,0.04093413693564279,0.43932763715179607,0.7861546107700893,0.2114185444554504,0.12091084889003209,0.2722841305753254,0.06551887733595711,1.0000000017486057
draft,0.15,78,0,1677,792,885,18,132,0.4837454230336645,0.16224986787826295,0.14465611321585517,0.17081505911690847,0.10461476330313822,0.10900138673328218,0.26698370504271146,0.5579336862715464,0.24927087435646667,0.2798164307125031,0.3119573993882895,0.08345496465289404,1.0000000045953694,0.38777982397955296,0.14686175755092076,0.16622319741516697,0.34723806381225586,0.06892558521762185,0.09192435230527606,0.3770713982533435,0.4139758518763951,0.23514878871489545,0.4391624246324812,0.2871166649844725,0.06419005564280919,1.0000000048656852
draft,0.15,78,1,2582,792,1790,18,268,0.45113987879417927,0.15673522343711246,0.17114857291959037,0.23108909243629092,0.10963553068589192,0.12520121771191794,0.2680760142213904,0.48697450425889754,0.2807841019835872,0.35629030257936506,0.3027163710521192,0.08924231453547402,0.999999996621052,0.360720049057688,0.05607547078813825,0.16465699049283047,0.14468259470803396,0.11012298264065568,0.04908183642796108,0.3644999834347744,0.7501600810459682,0.2747799735896441,0.19376441410609654,0.27363860152889874,0.0511221034186227,1.0000000056259486
draft,0.15,79,0,2055,792,1263,23,189,0.452575282492041,0.10499935268615343,0.1181634517507206,0.08420023710831352,0.13482613931637263,0.19944407777016207,0.29443512326759264,0.6113562732009414,0.25298959170174795,0.28364435041913333,0.30514657399563416,0.03340295234822339,0.9999999968267268,0.37278988957405096,0.24016802651541574,0.09305735609057,0.11380645206996373,0.1664583302882253,0.38304478781563894,0.36769442412318015,0.2629806825092861,0.2595156832617156,0.4968512398856027,0.2890137258384909,0.08764618635177612,1.0000000000760265
draft,0.15,79,1,2361,792,1569,29,235,0.4259152305033909,0.13390791944682304,0.14231961969755466,0.11840040460595944,0.11257081313673499,0.17794854300362722,0.3191943276020778,0.5697431141519781,0.25489043249872523,0.2963489664011988,0.30144743581501043,0.0612145785627694,0.9999999909397583,0.3827783641766529,0.1455787079674857,0.15085795111193945,0.13561241115842546,0.11827598656622731,0.4578999791826521,0.3480877043033132,0.26090894426618305,0.2691339400349831,0.5935123988560268,0.3000606209400813,0.12788199526923044,1.000000006158133
draft,0.15,79,2,2169,792,1377,29,206,0.424310293942585,0.08771927368464728,0.1368972117593807,0.13369409908802052,0.12851127279551408,0.12579838043363223,0.3102812213347379,0.6527882843769243,0.2654084800247741,0.2594924701258467,0.29570400494660065,0.026209046687985876,0.9999999998322177,0.3674311762561603,0.1846426044191633,0.17406308666175724,0.3780480112348284,0.12037373448208886,0.2538015842437744,0.3381320055650206,0.1835078001022339,0.2944368203075565,0.6318495614188058,0.293866360312974,0.13334402016230992,1.0000000029650271
