load_kv,record,example,layer,kind,selected_tokens,sampled_elements,cosine,relative_l2,oracle_alpha,dense_delta_norm,sparse_delta_norm,dot,dense_sq,sparse_sq,error_sq
raw,147,2,19,V,2521,32768,0.6845698952674866,0.9812113046646118,0.510349452495575,24.871633529663086,33.3621826171875,568.0369262695312,618.59814453125,1113.0352783203125,595.5755004882812
raw,148,2,20,K,2521,32768,0.6860753297805786,0.9572017788887024,0.5244817137718201,104.28984069824219,136.4217071533203,9761.0673828125,10876.37109375,18610.8828125,9965.392578125
raw,148,2,20,V,2521,32768,0.711108386516571,0.9204540252685547,0.5448435544967651,34.27961349487305,44.74040222167969,1090.6153564453125,1175.0919189453125,2001.70361328125,995.5885009765625
raw,149,2,21,K,2521,32768,0.6912287473678589,0.9421964287757874,0.5334348678588867,120.16421508789062,155.70965576171875,12933.3935546875,14439.4384765625,24245.49609375,12818.5087890625
raw,149,2,21,V,2521,32768,0.6857221722602844,0.9808700680732727,0.510505199432373,31.6003475189209,42.44630432128906,919.771484375,998.5819702148438,1801.688720703125,960.7504272460938
raw,150,2,22,K,2521,32768,0.6888872385025024,0.965386688709259,0.5193356871604919,110.69515228271484,146.83465576171875,11197.09375,12253.4169921875,21560.416015625,11419.9248046875
raw,150,2,22,V,2521,32768,0.7080123424530029,0.9345266819000244,0.5363470315933228,31.682933807373047,41.8234977722168,938.1808471679688,1003.8082885742188,1749.2049560546875,876.6741333007812
raw,151,2,23,K,2521,32768,0.688981831073761,0.9545691609382629,0.5258693099021912,115.45263671875,151.2633819580078,12032.2109375,13329.3115234375,22880.611328125,12145.802734375
raw,151,2,23,V,2521,32768,0.7174798846244812,0.9222794771194458,0.5427514314651489,37.48554229736328,49.55329513549805,1332.741943359375,1405.1658935546875,2455.529052734375,1195.242919921875
raw,152,2,24,K,2521,32768,0.7157249450683594,0.9105650782585144,0.5505580306053162,132.5298309326172,172.28866577148438,16342.42578125,17564.15625,29683.384765625,14563.0791015625
raw,152,2,24,V,2521,32768,0.6825975179672241,0.9921191930770874,0.5042897462844849,43.782108306884766,59.26266860961914,1771.097900390625,1916.873046875,3512.06396484375,1886.790771484375
raw,153,2,25,K,2521,32768,0.6976209282875061,0.9816581010818481,0.509705126285553,132.69009399414062,181.6096649169922,16811.130859375,17606.66015625,32982.0703125,16966.869140625
raw,153,2,25,V,2521,32768,0.6790011525154114,1.0035719871520996,0.498079776763916,40.58778762817383,55.33080291748047,1524.8701171875,1647.3685302734375,3061.497802734375,1659.1690673828125
raw,154,2,26,K,2521,32768,0.7040485739707947,0.946612536907196,0.5293815732002258,127.79107666015625,169.95513916015625,15291.0546875,16330.5595703125,28884.75,14633.5419921875
raw,154,2,26,V,2521,32768,0.6536889672279358,1.0788990259170532,0.45948418974876404,34.747535705566406,49.433868408203125,1122.8448486328125,1207.3912353515625,2443.707275390625,1405.441650390625
raw,155,2,27,K,2521,32768,0.6969767808914185,0.9755612015724182,0.5130867958068848,113.48479461669922,154.15765380859375,12193.2939453125,12878.798828125,23764.58203125,12257.1201171875
raw,155,2,27,V,2521,32768,0.6448571681976318,1.1160318851470947,0.44226202368736267,38.012672424316406,55.425838470458984,1358.639404296875,1444.9632568359375,3072.023681640625,1799.7529296875
raw,156,2,28,K,2521,32768,0.659492552280426,1.0523052215576172,0.4724574089050293,127.31556701660156,177.71690368652344,14921.763671875,16209.25390625,31583.298828125,17949.40625
raw,156,2,28,V,2521,32768,0.6392594575881958,1.125534176826477,0.4375128746032715,39.37588882446289,57.532955169677734,1448.185546875,1550.4605712890625,3310.041015625,1964.17724609375
raw,157,2,29,K,2521,32768,0.6252542734146118,1.154159426689148,0.4237419068813324,115.63522338867188,170.62608337402344,12336.5078125,13371.5048828125,29113.259765625,17812.103515625
