example,source,kind,layer,rank,original_gap,delta_recovery_error,final_kv_error,explained_variance
64,preprocess,v,22,8,0.4831953115428362,0.7469518749673532,0.3609236439323558,0.44206289648275565
64,preprocess,v,22,16,0.4831953115428362,0.6722922819301621,0.324848478615089,0.5480230876571354
64,preprocess,v,22,32,0.4831953115428362,0.578703103423094,0.27962662634932806,0.6651027180884799
64,preprocess,v,22,64,0.4831953115428362,0.47897520106549424,0.2314385715001341,0.7705827567642693
64,preprocess,v,23,4,0.5219135121392444,0.8332478679327444,0.4348833212353159,0.30569799058553565
64,preprocess,v,23,8,0.5219135121392444,0.7726970994827693,0.4032810570108592,0.40293919245091536
64,preprocess,v,23,16,0.5219135121392444,0.6950219376468061,0.36274134049106754,0.5169445061896791
64,preprocess,v,23,32,0.5219135121392444,0.5959987511438698,0.3110598014401006,0.6447854886349476
64,preprocess,v,23,64,0.5219135121392444,0.4911057068239968,0.25631470428013825,0.7588151847249025
64,preprocess,v,24,4,0.494848209949392,0.8709719468974289,0.43099890883832953,0.24140786771770242
64,preprocess,v,24,8,0.494848209949392,0.8239189900801998,0.40771483738449765,0.32115749778522373
64,preprocess,v,24,16,0.494848209949392,0.7605688177716871,0.3763661180176446,0.42153507343337837
64,preprocess,v,24,32,0.494848209949392,0.675406836110445,0.33422386383683605,0.5438256057352785
64,preprocess,v,24,64,0.494848209949392,0.5748530205928407,0.28446498822436816,0.6695440047152871
64,preprocess,v,25,4,0.5326961060752204,0.8465168678384013,0.45093623922450843,0.2834091924650626
64,preprocess,v,25,8,0.5326961060752204,0.7980999293014376,0.4251447245977846,0.3630365028490404
64,preprocess,v,25,16,0.5326961060752204,0.7370865903065091,0.39264315649653875,0.45670335839032433
64,preprocess,v,25,32,0.5326961060752204,0.6567303072718017,0.34983767742527183,0.5687053035106849
64,preprocess,v,25,64,0.5326961060752204,0.5616015400666385,0.29916295355934525,0.6846037101947798
64,preprocess,v,26,4,0.49260282228280833,0.8532940372359025,0.4203350509794973,0.2718892860176543
64,preprocess,v,26,8,0.49260282228280833,0.8090682535473943,0.3985493051168692,0.34540856110176915
64,preprocess,v,26,16,0.49260282228280833,0.7511063939696054,0.3699971295040906,0.4358391849379758
64,preprocess,v,26,32,0.49260282228280833,0.6727108062784249,0.3313792417528957,0.5474601711162314
64,preprocess,v,26,64,0.49260282228280833,0.5784282650409144,0.28493539584730265,0.6654207422017577
64,preprocess,v,27,4,0.45618129622665304,0.8530201102504231,0.3891318196014405,0.27235669150835595
64,preprocess,v,27,8,0.45618129622665304,0.8042579518878682,0.3668874349928008,0.35316914682513156
64,preprocess,v,27,16,0.45618129622665304,0.743096754550622,0.3389868407127217,0.4478072133763326
64,preprocess,v,27,32,0.45618129622665304,0.6605805808218849,0.3013445056214828,0.5636332962410212
64,preprocess,v,27,64,0.45618129622665304,0.5639602767991907,0.2572681300905968,0.6819488061925802
64,preprocess,v,28,4,0.42133393820865406,0.8793054551290685,0.37048123029788343,0.2268219165802616
64,preprocess,v,28,8,0.42133393820865406,0.8381710622265193,0.3531499145404302,0.2974692704460683
64,preprocess,v,28,16,0.42133393820865406,0.7824932514341639,0.3296909632484508,0.38770431145999035
64,preprocess,v,28,32,0.42133393820865406,0.7085192193514689,0.2985231929858756,0.49800051580958515
64,preprocess,v,28,64,0.42133393820865406,0.6172273574391248,0.26005883327994705,0.6190303892287149
64,preprocess,v,29,4,0.4457341950680867,0.8734204509202672,0.38931336164695063,0.2371367159142371
64,preprocess,v,29,8,0.4457341950680867,0.8347179277950048,0.3720623236546078,0.30324598101761324
64,preprocess,v,29,16,0.4457341950680867,0.7801623676947251,0.34774504498682096,0.3913466800329606
64,preprocess,v,29,32,0.4457341950680867,0.7077348117427388,0.31546160663381356,0.4991114362474701
64,preprocess,v,29,64,0.4457341950680867,0.6158081260715381,0.2744867393908839,0.6207803518642606
64,preprocess,v,30,4,0.40984198047619036,0.8861127643499298,0.363166210266407,0.2148041688561258
64,preprocess,v,30,8,0.40984198047619036,0.8501219663543756,0.34841567033699056,0.27729264232176987
64,preprocess,v,30,16,0.40984198047619036,0.7975747079352644,0.3268795978779079,0.3638745852619777
64,preprocess,v,30,32,0.40984198047619036,0.7261500197394825,0.2976067622128542,0.4727061488323493
64,preprocess,v,30,64,0.40984198047619036,0.6350307057202557,0.2602622420955824,0.596736002792434
64,preprocess,v,31,4,0.4433754703013268,0.9002572223758541,0.39915196936306047,0.18953693356011186
64,preprocess,v,31,8,0.4433754703013268,0.8619065500398697,0.3821482219797213,0.25711709899836954
64,preprocess,v,31,16,0.4433754703013268,0.8085593369907375,0.35849537630479716,0.3462317985650991
64,preprocess,v,31,32,0.4433754703013268,0.7348416755959459,0.32581077351436755,0.46000771180734257
64,preprocess,v,31,64,0.4433754703013268,0.6440620764477879,0.28556132604828705,0.5851840416817639
64,preprocess,v,32,4,0.414380486185045,0.8678560243573975,0.35962260131183865,0.24682592098657227
64,preprocess,v,32,8,0.414380486185045,0.8241733832990413,0.3415213672722302,0.32073823426141146
64,preprocess,v,32,16,0.414380486185045,0.7667003560379564,0.31770566629325553,0.41217056405127084
64,preprocess,v,32,32,0.414380486185045,0.6930049085313206,0.2871677109258313,0.519744196751496
64,preprocess,v,32,64,0.414380486185045,0.6033741344042264,0.25002646716590404,0.6359396539319506
64,preprocess,v,33,4,0.3925704709434954,0.8284044348163858,0.3252071191075487,0.3137460923765444
64,preprocess,v,33,8,0.3925704709434954,0.7776576970264895,0.30528544835452304,0.39524850625545666
64,preprocess,v,33,16,0.3925704709434954,0.714226077590941,0.2803840676400012,0.4898811100890591
64,preprocess,v,33,32,0.3925704709434954,0.6323911444865238,0.2482580894115707,0.6000814403750245
64,preprocess,v,33,64,0.3925704709434954,0.5364250653326942,0.21058464052355105,0.7122481492828148
64,preprocess,v,34,4,0.44596682187357284,0.865387877253309,0.3859342813065758,0.2511038219030118
64,preprocess,v,34,8,0.44596682187357284,0.8194125153223958,0.36543079526175914,0.32856312973302454
64,preprocess,v,34,16,0.44596682187357284,0.7629401939053158,0.34024601355556106,0.4179222605237193
64,preprocess,v,34,32,0.44596682187357284,0.6878679005832383,0.3067662614919535,0.5268377513472082
64,preprocess,v,34,64,0.44596682187357284,0.5962976275114131,0.2659289578320164,0.6444291394242601
64,preprocess,v,35,4,0.4940956027354977,0.8799011640051613,0.4347552959767962,0.22577394158236225
64,preprocess,v,35,8,0.4940956027354977,0.8420787076021219,0.4160673865833993,0.2909034502031401
64,preprocess,v,35,16,0.4940956027354977,0.7931406850658974,0.39188732484168015,0.37092785369319903
64,preprocess,v,35,32,0.4940956027354977,0.7252976016424287,0.3583663556461267,0.47394338905174077
64,preprocess,v,35,64,0.4940956027354977,0.6374930848481838,0.31498252999777515,0.5936025667707464
64,preprocess,v,36,4,0.515446883262817,0.8427215908754611,0.4343782174750392,0.289820320272332
64,preprocess,v,36,8,0.515446883262817,0.7966682217126442,0.4106401518763133,0.36531974451321314
64,preprocess,v,36,16,0.515446883262817,0.7323800287043374,0.37750300315958313,0.46361949355503396
64,preprocess,v,36,32,0.515446883262817,0.6513674619915889,0.3357453281423759,0.575720429458636
64,preprocess,v,36,64,0.515446883262817,0.555971274077718,0.2865736604070171,0.690895942400399
64,preprocess,v,37,4,0.581762452082224,0.8759989302330733,0.5096232856737978,0.23262587423051134
64,preprocess,v,37,8,0.581762452082224,0.834709567127361,0.4856026845485053,0.30325993854605365
64,preprocess,v,37,16,0.581762452082224,0.7804338496984359,0.45402711008853197,0.3909230062448792
64,preprocess,v,37,32,0.581762452082224,0.7052564572745306,0.41029172593085317,0.5026133294725783
64,preprocess,v,37,64,0.581762452082224,0.6110650231209371,0.35549468623251734,0.6265995375182085
64,preprocess,v,38,4,0.597304515969155,0.8278405933931685,0.4944729249363246,0.3146799519304466
64,preprocess,v,38,8,0.597304515969155,0.7772507025979631,0.464255354701962,0.3958813453109726
64,preprocess,v,38,16,0.597304515969155,0.7148107338934092,0.4269596794177592,0.48904561471076585
64,preprocess,v,38,32,0.597304515969155,0.6386393031891042,0.3814621398702463,0.5921398404221354
64,preprocess,v,38,64,0.597304515969155,0.5512147388364371,0.32924305277576227,0.6961623116894784
64,preprocess,v,39,4,0.6148056821191741,0.8187302868972738,0.5033600325075055,0.32968071731710763
64,preprocess,v,39,8,0.6148056821191741,0.765384151938447,0.4705625256157225,0.41418709996146424
64,preprocess,v,39,16,0.6148056821191741,0.6949165775265258,0.42723866046211756,0.5170909502788201
64,preprocess,v,39,32,0.6148056821191741,0.6089822228664734,0.37440573092787305,0.629140652232609
64,preprocess,v,39,64,0.6148056821191741,0.5139569850363391,0.3159836747651806,0.7358482175323563
64,preprocess,v,40,4,0.6835073172460979,0.8181515778822507,0.5592125900989592,0.33062799560878353
64,preprocess,v,40,8,0.6835073172460979,0.7663706891605794,0.5238199737641909,0.4126759667955387
64,preprocess,v,40,16,0.6835073172460979,0.6938581058387907,0.4742570924713309,0.5185609289618055
64,preprocess,v,40,32,0.6835073172460979,0.6051296773483849,0.4136105623503914,0.6338180735922396
64,preprocess,v,40,64,0.6835073172460979,0.508296637318266,0.34742447093862083,0.7416345284909431
64,preprocess,v,41,4,0.6642894735066149,0.8370329782528116,0.5560321964312341,0.29937579331722813
64,preprocess,v,41,8,0.6642894735066149,0.782463638051964,0.5197823581596097,0.38775065512648516
64,preprocess,v,41,16,0.6642894735066149,0.7035561904718505,0.4673649713508653,0.5050086868487372
64,preprocess,v,41,32,0.6642894735066149,0.607536129334845,0.4035798554920909,0.6308998515528345
64,preprocess,v,41,64,0.6642894735066149,0.5048302049962987,0.3353533910872278,0.745146464123395
64,preprocess,v,42,4,0.7512342110946906,0.8546970529941101,0.6420776663309873,0.2694929476031833
64,preprocess,v,42,8,0.7512342110946906,0.8022147264344479,0.6026511471415256,0.3564515326917038
64,preprocess,v,42,16,0.7512342110946906,0.7302356486338392,0.5485780014146618,0.4667558974643161
64,preprocess,v,42,32,0.7512342110946906,0.6385904567922709,0.4797309980209397,0.5922022284938387
64,preprocess,v,42,64,0.7512342110946906,0.5335858406419213,0.40084793804593105,0.7152861506664542
64,preprocess,v,43,4,0.778666299429986,0.8622753755113319,0.6714247757390104,0.2564811767867915
64,preprocess,v,43,8,0.778666299429986,0.8178305956461425,0.6368171234724029,0.3311531168250758
64,preprocess,v,43,16,0.778666299429986,0.7544254859141583,0.5874457013124467,0.4308421862031862
64,preprocess,v,43,32,0.778666299429986,0.6701555584346927,0.5218275487287779,0.5508915274990852
64,preprocess,v,43,64,0.778666299429986,0.5703746084700244,0.44413148566618105,0.6746728060126663
64,preprocess,v,44,4,0.850636112602289,0.8971292104537516,0.7631305040823401,0.19515917975062838
64,preprocess,v,44,8,0.850636112602289,0.8534330717935639,0.7259609905567075,0.2716519919690016
64,preprocess,v,44,16,0.850636112602289,0.7955436318033787,0.6767181423627329,0.36711032989709014
64,preprocess,v,44,32,0.850636112602289,0.7165791369449459,0.609548091422752,0.48651434049523645
64,preprocess,v,44,64,0.850636112602289,0.6179050744301492,0.5256123704704901,0.6181933189934719
64,preprocess,v,45,4,0.7947774202505923,0.8893304328805043,0.7068197471951098,0.20909138115257486
64,preprocess,v,45,8,0.7947774202505923,0.840184622539238,0.6677597668359532,0.29408980004859814
64,preprocess,v,45,16,0.7947774202505923,0.7763205503495606,0.6170020442943438,0.3973264031049554
64,preprocess,v,45,32,0.7947774202505923,0.6952702867077958,0.5525851248465116,0.5165992284212594
64,preprocess,v,45,64,0.7947774202505923,0.6008922996453081,0.47757563176054385,0.6389284442269733
64,preprocess,v,46,4,0.8388170457008115,0.8037583375718352,0.6742061941794024,0.3539725347837598
64,preprocess,v,46,8,0.8388170457008115,0.7469272798414545,0.6265353342299521,0.44209963862864554
64,preprocess,v,46,16,0.8388170457008115,0.677538471981534,0.5683308194161925,0.5409416189849281
64,preprocess,v,46,32,0.8388170457008115,0.5968025022853614,0.5006081118338586,0.6438267732659313
64,preprocess,v,46,64,0.8388170457008115,0.5092145121795572,0.4271378127344361,0.7407005805857356
64,preprocess,v,47,4,0.8095974718647263,0.908278871345019,0.7353402779890743,0.17502949186821862
64,preprocess,v,47,8,0.8095974718647263,0.8627069330639816,0.6984453519687712,0.25573674764333876
64,preprocess,v,47,16,0.8095974718647263,0.7996129960145163,0.6473646600435319,0.36061905660468924
64,preprocess,v,47,32,0.8095974718647263,0.7159300407851844,0.5796151510516957,0.48744417670132417
64,preprocess,v,47,64,0.8095974718647263,0.6165908077010505,0.49919035908980014,0.6198157758585662
64,preprocess,v,48,4,0.8230039541257509,0.8762411377693117,0.7211499211517904,0.23220146848074225
64,preprocess,v,48,8,0.8230039541257509,0.8371111915644883,0.6889458207004929,0.2992448529574825
64,preprocess,v,48,16,0.8230039541257509,0.7838811198901957,0.6451372612341529,0.3855303898796926
64,preprocess,v,48,32,0.8230039541257509,0.712373147268055,0.5862859170146152,0.492524499051406
64,preprocess,v,48,64,0.8230039541257509,0.6243219129170859,0.5138194029781145,0.6102221490515506
64,preprocess,v,49,4,0.8325975087743406,0.8709498115396607,0.7251506433554029,0.2414464257790295
64,preprocess,v,49,8,0.8325975087743406,0.8279352161734904,0.6893367984125932,0.3145232778197558
64,preprocess,v,49,16,0.8325975087743406,0.7758349533046212,0.6459582493414844,0.3980801252308163
64,preprocess,v,49,32,0.8325975087743406,0.7042795931178144,0.5863814347104985,0.5039902547178059
64,preprocess,v,49,64,0.8325975087743406,0.6187909254288155,0.5152037829642006,0.61709779060695
64,preprocess,v,50,4,0.7612829858193539,0.9089318917176388,0.6919543844332378,0.1738428162185945
64,preprocess,v,50,8,0.7612829858193539,0.8664702501168602,0.6596290591326057,0.24922930566242577
64,preprocess,v,50,16,0.7612829858193539,0.8142314974558013,0.6198605855313161,0.3370270685508835
64,preprocess,v,50,32,0.7612829858193539,0.7414511513977502,0.564454146375277,0.4502501900909506
64,preprocess,v,50,64,0.7612829858193539,0.6525201315804843,0.49675247407682876,0.5742174778821875
64,preprocess,v,51,4,0.7443684886385967,0.8477156004181466,0.6310127802786165,0.2813782608077011
64,preprocess,v,51,8,0.7443684886385967,0.802201940564391,0.5971338460808652,0.35647204655472525
64,preprocess,v,51,16,0.7443684886385967,0.7475454416082282,0.5564492705585893,0.44117581273075895
64,preprocess,v,51,32,0.7443684886385967,0.6759979251234713,0.5031915538469857,0.5430268052287616
64,preprocess,v,51,64,0.7443684886385967,0.5912906208519373,0.4401381057897341,0.6503754016925306
64,preprocess,v,52,4,0.6115824352082323,0.9127865261611521,0.5582442064949004,0.1668207576586565
64,preprocess,v,52,8,0.6115824352082323,0.868687321519872,0.53127390752964,0.24538233743063048
64,preprocess,v,52,16,0.6115824352082323,0.8155062280808104,0.49874928489714215,0.3349495919614093
64,preprocess,v,52,32,0.6115824352082323,0.7459159044526049,0.45618906530567527,0.4436094634846524
64,preprocess,v,52,64,0.6115824352082323,0.6562558590046164,0.4013545563697137,0.5693282475221131
64,preprocess,v,53,4,0.6925460297388851,0.9086113611172225,0.6292551907173769,0.17442539444870822
64,preprocess,v,53,8,0.6925460297388851,0.8717568780214008,0.6037317647712866,0.24003994562238046
64,preprocess,v,53,16,0.6925460297388851,0.8234993920903753,0.5703112344845748,0.3218487512267825
64,preprocess,v,53,32,0.6925460297388851,0.7564625753342211,0.523885153193767,0.4277643721187179
64,preprocess,v,53,64,0.6925460297388851,0.6693060434560408,0.46352524307572285,0.5520294201932203
64,preprocess,v,54,4,0.6486041744418273,0.9063789010651466,0.58788113885685,0.17847728770393723
64,preprocess,v,54,8,0.6486041744418273,0.874805713996849,0.5674026379239194,0.2347149627584632
64,preprocess,v,54,16,0.6486041744418273,0.8277021062526912,0.5368510413097883,0.3149092233048586
64,preprocess,v,54,32,0.6486041744418273,0.7573260141250593,0.4912048141749037,0.4264573083294505
64,preprocess,v,54,64,0.6486041744418273,0.6652196349869265,0.4314642321731891,0.5574828372278604
64,preprocess,v,55,4,0.689357037915532,0.8997694963335797,0.6202624347992667,0.19041485346761622
64,preprocess,v,55,8,0.689357037915532,0.8564437969135648,0.5903955589814665,0.2665040227282767
64,preprocess,v,55,16,0.689357037915532,0.8003093231422053,0.5516988644174949,0.35950498729166536
64,preprocess,v,55,32,0.689357037915532,0.7261672172072394,0.5005884818853473,0.47268117265349396
64,preprocess,v,55,64,0.689357037915532,0.6352731389280919,0.43793000931877163,0.5964280389564492
64,preprocess,v,56,4,0.6320937440389036,0.920733197849009,0.5819896942892927,0.15225037837873778
64,preprocess,v,56,8,0.6320937440389036,0.8879802304940502,0.5612867485255127,0.21149111025173362
64,preprocess,v,56,16,0.6320937440389036,0.8370561500811325,0.5290979558755735,0.29933700161135257
64,preprocess,v,56,32,0.6320937440389036,0.7654858504458966,0.483858817217151,0.4140314127671226
64,preprocess,v,56,64,0.6320937440389036,0.6744518763128202,0.4263168116726341,0.5451146665381162
64,preprocess,v,57,4,0.5875898194207211,0.9357920825218237,0.5498619007843389,0.12429317828946834
64,preprocess,v,57,8,0.5875898194207211,0.8988398957359285,0.528149172023614,0.1920868418334252
64,preprocess,v,57,16,0.5875898194207211,0.8406499136875457,0.4939573309797098,0.2933077226171219
64,preprocess,v,57,32,0.5875898194207211,0.7591490892085131,0.4460682762414351,0.42369266035388503
64,preprocess,v,57,64,0.5875898194207211,0.6596159341541113,0.3875836076366445,0.5649068194099991
64,preprocess,v,58,4,0.6103337592119427,0.9278503491880249,0.5662983916060409,0.13909372951166024
64,preprocess,v,58,8,0.6103337592119427,0.8893504128863076,0.5428005807535934,0.20905584309895434
64,preprocess,v,58,16,0.6103337592119427,0.8324072272468988,0.5080462322007895,0.3070982080271298
64,preprocess,v,58,32,0.6103337592119427,0.7533923094980585,0.4598207604173173,0.4324000279891818
64,preprocess,v,58,64,0.6103337592119427,0.65560031103166,0.4001350023724719,0.5701882321751905
64,preprocess,v,59,4,0.5658425935614032,0.9238989146831181,0.5227813580728612,0.14641079544735638
64,preprocess,v,59,8,0.5658425935614032,0.8726777750100103,0.49379825555505896,0.23843350100357785
64,preprocess,v,59,16,0.5658425935614032,0.8016344547608798,0.4535989189700776,0.357382200940227
64,preprocess,v,59,32,0.5658425935614032,0.7087613132724925,0.4010473397180934,0.49765740080825177
64,preprocess,v,59,64,0.5658425935614032,0.5992945051144087,0.3391063570810347,0.6408460961396759
64,preprocess,v,60,4,0.7172094022641593,0.934021764197722,0.6698891912019638,0.12760334400497508
64,preprocess,v,60,8,0.7172094022641593,0.9059051833354193,0.6497237150479998,0.1793357988060203
64,preprocess,v,60,16,0.7172094022641593,0.8617162359645579,0.6180309865174619,0.2574451286750744
64,preprocess,v,60,32,0.7172094022641593,0.7951467696459595,0.5702867393700558,0.3677416147215954
64,preprocess,v,60,64,0.7172094022641593,0.705411999036735,0.5059281181791024,0.5023939116149975
64,preprocess,v,61,4,0.6408599793893965,0.9131152059036184,0.5851789920355375,0.16622062074759256
64,preprocess,v,61,8,0.6408599793893965,0.8746251335058776,0.5605122450320249,0.23503087583982582
64,preprocess,v,61,16,0.6408599793893965,0.8160026672075765,0.5229434524883401,0.3341396471101211
64,preprocess,v,61,32,0.6408599793893965,0.7349632541694555,0.4710085359190011,0.45982901502064427
64,preprocess,v,61,64,0.6408599793893965,0.6354069488708115,0.4072068841572276,0.5962580093266859
64,preprocess,v,62,4,0.7104777309833217,0.9385817688716696,0.6668414454902561,0.11906426314172795
64,preprocess,v,62,8,0.7104777309833217,0.9080060112985372,0.645118050626601,0.17552508344572076
64,preprocess,v,62,16,0.7104777309833217,0.8626554834410609,0.6128975104955253,0.2558255168890695
64,preprocess,v,62,32,0.7104777309833217,0.7946112108776209,0.5645535701182418,0.3685930235476012
64,preprocess,v,62,64,0.7104777309833217,0.7027092885693524,0.49925930088365766,0.5061996557583546
64,preprocess,v,63,4,0.7721520393542215,0.9103910322697727,0.7029602921768998,0.17118816836277773
64,preprocess,v,63,8,0.7721520393542215,0.8810703921408715,0.6803203001061975,0.2237149640927311
64,preprocess,v,63,16,0.7721520393542215,0.8351346747674055,0.6448509422570767,0.3025500750011398
64,preprocess,v,63,32,0.7721520393542215,0.7671111909043307,0.5923264704682244,0.41154042078933967
64,preprocess,v,63,64,0.7721520393542215,0.6735942296345441,0.520117158109549,0.5462708138030451
65,raw,k,0,4,0.0008871920669103453,0.95875833609749,0.0008506027898698556,0.08078245296357262
65,raw,k,0,8,0.0008871920669103453,0.9317184826569943,0.0008266132464070295,0.13190066907534823
65,raw,k,0,16,0.0008871920669103453,0.8855604739935474,0.0007856622272964404,0.21578264690032373
65,raw,k,0,32,0.0008871920669103453,0.815978284768051,0.0007239294610173256,0.3341794387869894
65,raw,k,0,64,0.0008871920669103453,0.7278793640318647,0.0006457687974368177,0.47019163141656817
65,raw,k,1,4,0.022333258934176946,0.8038761124126808,0.017953173369511934,0.3537831958922751
65,raw,k,1,8,0.022333258934176946,0.7365597209370334,0.016449778968171878,0.4574797774931595
65,raw,k,1,16,0.022333258934176946,0.6569662200571468,0.01467219670354373,0.5683953857038245
65,raw,k,1,32,0.022333258934176946,0.5655180668081577,0.012629861417981763,0.680189316113564
65,raw,k,1,64,0.022333258934176946,0.46991142485905174,0.010494653527505235,0.7791832527869358
65,raw,k,2,4,0.07998743568289265,0.6138230700356883,0.04909813333515533,0.6232212386919626
65,raw,k,2,8,0.07998743568289265,0.5449117710404122,0.043586095238946104,0.7030711617816013
65,raw,k,2,16,0.07998743568289265,0.4764591035975931,0.03811074190454117,0.772986722598978
65,raw,k,2,32,0.07998743568289265,0.39748606992780405,0.031793891453196,0.8420048242133489
65,raw,k,2,64,0.07998743568289265,0.31212356715959855,0.024965963753293414,0.9025788788235676
65,raw,k,3,4,0.16772151264433505,0.48595058898154586,0.08150436785439041,0.7638520250684887
65,raw,k,3,8,0.16772151264433505,0.41966137607653703,0.07038624079395994,0.8238843294295474
65,raw,k,3,16,0.16772151264433505,0.3660410621973675,0.06139296064168161,0.8660139407854229
65,raw,k,3,32,0.16772151264433505,0.310970421298296,0.052156429447796346,0.9032973970775603
65,raw,k,3,64,0.16772151264433505,0.24646570255478792,0.04133760044743778,0.9392546574641748
65,raw,k,4,4,0.15365989188000315,0.5679437072839115,0.08727016865517401,0.6774399453566066
65,raw,k,4,8,0.15365989188000315,0.5068411688013589,0.07788115919835123,0.7431120296080724
65,raw,k,4,16,0.15365989188000315,0.44213877368145993,0.06793899615985032,0.8045133048074548
65,raw,k,4,32,0.15365989188000315,0.3715058733005693,0.05708555232415162,0.8619833861031814
65,raw,k,4,64,0.15365989188000315,0.2983283412465382,0.04584110066068374,0.9110002008090891
65,raw,k,5,4,0.12183381597972368,0.6851497440035722,0.08347440782948601,0.5305698282918395
65,raw,k,5,8,0.12183381597972368,0.619299917057689,0.07545167213106463,0.6164676127323394
65,raw,k,5,16,0.12183381597972368,0.5398221652804879,0.06576859434655895,0.7085920298718856
65,raw,k,5,32,0.12183381597972368,0.45396200710514684,0.05530792363543448,0.7939184961050666
65,raw,k,5,64,0.12183381597972368,0.3607440661761843,0.04395082617428651,0.8698637187186727
65,raw,k,6,4,0.1392447727879386,0.696504015588467,0.09698454339650292,0.5148821562691406
65,raw,k,6,8,0.1392447727879386,0.6116311632996317,0.08516644236367978,0.6259073200807392
65,raw,k,6,16,0.1392447727879386,0.5298957030310711,0.07378520676986648,0.7192105439092069
65,raw,k,6,32,0.1392447727879386,0.4437524415164045,0.06179020789304475,0.80308377064823
65,raw,k,6,64,0.1392447727879386,0.35859649535171395,0.049932687517800486,0.8714085535214682
65,raw,k,7,4,0.08708520675195063,0.7051848947050838,0.061411172353744756,0.5027142642797798
65,raw,k,7,8,0.08708520675195063,0.6433840362688479,0.056029231819377114,0.5860569818744059
65,raw,k,7,16,0.08708520675195063,0.5785921811020849,0.05038681971633713,0.6652310879675322
65,raw,k,7,32,0.08708520675195063,0.5054648865997258,0.044018514155388405,0.7445052484147263
65,raw,k,7,64,0.08708520675195063,0.4242391163328193,0.036944951158108405,0.8200211721731486
65,raw,k,8,4,0.0607730564233599,0.7662355159504781,0.04656647424444069,0.4128831340961046
65,raw,k,8,8,0.0607730564233599,0.7007381261114923,0.04258599767617321,0.5089660786137542
65,raw,k,8,16,0.0607730564233599,0.6309322815163817,0.03834368314391426,0.6019244561405332
65,raw,k,8,32,0.0607730564233599,0.5559336078989067,0.03378578452048229,0.6909378236085048
65,raw,k,8,64,0.0607730564233599,0.4732025346074713,0.02875796433537677,0.7760793612410649
65,raw,k,9,4,0.09516292456565263,0.771823505865616,0.07344898206668717,0.4042884757933095
65,raw,k,9,8,0.09516292456565263,0.7165883416175395,0.06819264229797603,0.48650114865782446
65,raw,k,9,16,0.09516292456565263,0.6505789052534314,0.06191099128463716,0.5767470880392468
65,raw,k,9,32,0.09516292456565263,0.5728698842564036,0.0545159735814263,0.6718200957120547
65,raw,k,9,64,0.09516292456565263,0.4858593936376076,0.04623580082624938,0.7639406496140962
65,raw,k,10,4,0.06504094079765137,0.7493366020442759,0.04873755757107499,0.4384946568367386
65,raw,k,10,8,0.06504094079765137,0.6909426659584696,0.04493956103117623,0.5225982323582026
65,raw,k,10,16,0.06504094079765137,0.6248026042573138,0.04063774919371834,0.6096217057132786
65,raw,k,10,32,0.06504094079765137,0.5471220031922716,0.03558532981872096,0.700657513622876
65,raw,k,10,64,0.06504094079765137,0.4573022494163405,0.029743368530921,0.7908746526787551
65,raw,k,11,4,0.11179188165304603,0.7668016005559432,0.08572219378071626,0.41201530538484393
65,raw,k,11,8,0.11179188165304603,0.7115862768847259,0.07954956885142891,0.4936449705493342
65,raw,k,11,16,0.11179188165304603,0.6472115386946449,0.07235299573823756,0.5811172241805102
65,raw,k,11,32,0.11179188165304603,0.5697121487945739,0.06368919311434555,0.6754280675158693
65,raw,k,11,64,0.11179188165304603,0.4813250540000239,0.053808233473416664,0.768326192391874
65,raw,k,12,4,0.15991340282405758,0.7819961057615584,0.12505165826749243,0.3884820905737576
65,raw,k,12,8,0.15991340282405758,0.7211254643328776,0.11531762686454902,0.47997806469069165
65,raw,k,12,16,0.15991340282405758,0.6511955589376109,0.10413489773362751,0.5759443440199324
65,raw,k,12,32,0.15991340282405758,0.5709720803875837,0.09130608829230986,0.6739908834178746
65,raw,k,12,64,0.15991340282405758,0.47909950770274085,0.07661443256807608,0.7704636617189914
65,raw,k,13,4,0.15795133068691092,0.7726887454029745,0.12204721554319954,0.40295210272757725
65,raw,k,13,8,0.15795133068691092,0.7132582881014365,0.11266009572908998,0.49126261445460817
65,raw,k,13,16,0.15795133068691092,0.6460062650900752,0.1020375492030587,0.5826759054643715
65,raw,k,13,32,0.15795133068691092,0.5652477320365635,0.08928163144293368,0.6804950014275213
65,raw,k,13,64,0.15795133068691092,0.4778040718628457,0.07546978895836089,0.7717032689112846
65,raw,k,14,4,0.13818389482397442,0.821406441823715,0.1135051413647033,0.3252914573305039
65,raw,k,14,8,0.13818389482397442,0.7659296095605151,0.105839136610078,0.41335183319847685
65,raw,k,14,16,0.13818389482397442,0.6967301246793015,0.09627688226937918,0.514567133364365
65,raw,k,14,32,0.13818389482397442,0.6120337973008744,0.08457321387494171,0.6254146309614722
65,raw,k,14,64,0.13818389482397442,0.5163424436610428,0.07135020992801146,0.7333904808741429
65,raw,k,15,4,0.14067598331676992,0.7981895420920065,0.11228609870695534,0.3628934548949529
65,raw,k,15,8,0.14067598331676992,0.7434406797687767,0.10458424866416052,0.4472959556649391
65,raw,k,15,16,0.14067598331676992,0.6744801791077047,0.09488316242364747,0.5450764879908385
65,raw,k,15,32,0.14067598331676992,0.5877092846558712,0.08267658152336013,0.6545977967292841
65,raw,k,15,64,0.14067598331676992,0.49338461095370023,0.06940736529927376,0.7565716256740659
65,raw,k,16,4,0.13128378498306534,0.811547437523064,0.1065430192913356,0.34139075664974855
