example_id,chunk_id,method,rate,chunk_len,selected_count
10,15,draft_smart_frequency_global,0.15,57,25
10,16,draft_smart_frequency_global,0.15,113,82
10,0,draft_smart_mean_score_global,0.15,186,31
10,1,draft_smart_mean_score_global,0.15,203,16
10,2,draft_smart_mean_score_global,0.15,90,16
10,3,draft_smart_mean_score_global,0.15,310,17
10,4,draft_smart_mean_score_global,0.15,88,17
10,5,draft_smart_mean_score_global,0.15,123,11
10,6,draft_smart_mean_score_global,0.15,89,13
10,7,draft_smart_mean_score_global,0.15,117,15
10,8,draft_smart_mean_score_global,0.15,68,18
10,9,draft_smart_mean_score_global,0.15,231,10
10,10,draft_smart_mean_score_global,0.15,138,18
10,11,draft_smart_mean_score_global,0.15,99,6
10,12,draft_smart_mean_score_global,0.15,122,16
10,13,draft_smart_mean_score_global,0.15,190,21
10,14,draft_smart_mean_score_global,0.15,124,27
10,15,draft_smart_mean_score_global,0.15,57,23
10,16,draft_smart_mean_score_global,0.15,113,77
10,0,draft_smart_max_score_global,0.15,186,38
10,1,draft_smart_max_score_global,0.15,203,15
10,2,draft_smart_max_score_global,0.15,90,15
10,3,draft_smart_max_score_global,0.15,310,17
10,4,draft_smart_max_score_global,0.15,88,18
10,5,draft_smart_max_score_global,0.15,123,9
10,6,draft_smart_max_score_global,0.15,89,17
10,7,draft_smart_max_score_global,0.15,117,13
10,8,draft_smart_max_score_global,0.15,68,17
10,9,draft_smart_max_score_global,0.15,231,13
10,10,draft_smart_max_score_global,0.15,138,26
10,11,draft_smart_max_score_global,0.15,99,7
10,12,draft_smart_max_score_global,0.15,122,18
10,13,draft_smart_max_score_global,0.15,190,24
10,14,draft_smart_max_score_global,0.15,124,21
10,15,draft_smart_max_score_global,0.15,57,20
10,16,draft_smart_max_score_global,0.15,113,64
10,0,draft_smart_top2_mean_global,0.15,186,34
10,1,draft_smart_top2_mean_global,0.15,203,17
10,2,draft_smart_top2_mean_global,0.15,90,15
10,3,draft_smart_top2_mean_global,0.15,310,16
10,4,draft_smart_top2_mean_global,0.15,88,18
10,5,draft_smart_top2_mean_global,0.15,123,10
10,6,draft_smart_top2_mean_global,0.15,89,16
10,7,draft_smart_top2_mean_global,0.15,117,14
10,8,draft_smart_top2_mean_global,0.15,68,17
