part,target,source,kind,context_index,rank,delta_norm2,base_norm2,error_norm2,prediction_norm2,target_prediction_dot,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t3,3,raw,k,46,2,1778886.376936525,25972402.3125,644516.7113011181,1480063.52431323,1307216.592482835,0.2617086299231597,0.6019258387465761,0.1575291865737151,0.6376852846492309,0.8056256206095002
t3,3,raw,k,46,4,1778886.376936525,25972402.3125,566477.2186424732,1501752.7565813288,1357080.9697005153,0.2617086299231597,0.5643091860005152,0.1476845839212483,0.681555142595436,0.8302950273473333
t3,3,raw,k,46,8,1778886.376936525,25972402.3125,415427.28148445487,1584055.757659912,1473757.436771512,0.2617086299231597,0.4832517130579199,0.1264711437324081,0.7664677818265858,0.8779437122681718
t3,3,raw,k,46,16,1778886.376936525,25972402.3125,316670.73452769965,1616434.0717296451,1539324.871181488,0.2617086299231597,0.4219197548460586,0.1104200409782774,0.8219837204706418,0.9077728378938812
t3,3,raw,k,46,32,1778886.376936525,25972402.3125,215053.2920587212,1656381.692557007,1610107.4066707045,0.2617086299231597,0.3476953983647713,0.0909948863366315,0.879107909955963,0.9379950193600644
t3,3,raw,k,46,64,1778886.376936525,25972402.3125,97142.0809247531,1718852.4197021574,1700298.376343146,0.2617086299231597,0.2336843329166012,0.0611572066021112,0.9453916325493232,0.9723704236939068
t3,3,raw,k,47,0,1604534.4397628903,25968216.734375,693854.8444993496,1603894.8924891502,1257287.2544993293,0.2485727162407534,0.6575969508888773,0.1634606602740855,0.5675662501816516,0.7837400480285706
t3,3,raw,k,47,1,1604534.4397628903,25968216.734375,557922.1115764081,1248804.8620954007,1147708.6118178817,0.2485727162407534,0.5896743883516087,0.1465769644101642,0.6522841157221562,0.8107926970778869
t3,3,raw,k,47,2,1604534.4397628903,25968216.734375,473500.1166091114,1429579.1018930748,1280306.7276401334,0.2485727162407534,0.5432322234628019,0.1350327093356526,0.7048987513916605,0.8453477684304469
t3,3,raw,k,47,4,1604534.4397628903,25968216.734375,428361.4171397388,1417137.9493836612,1296655.4983759224,0.2485727162407534,0.516690708369281,0.1284352128357111,0.7330307118848507,0.859892221339446
t3,3,raw,k,47,8,1604534.4397628903,25968216.734375,350083.04379944503,1424095.8240643144,1339273.621372208,0.2485727162407534,0.4671012360612555,0.1161086230071596,0.7818164352700473,0.8859825879665846
t3,3,raw,k,47,16,1604534.4397628903,25968216.734375,265445.78273238987,1452564.375130415,1395826.5274564028,0.2485727162407534,0.4067367305321476,0.1011036539032593,0.8345652320360191,0.9143010779840932
t3,3,raw,k,47,32,1604534.4397628903,25968216.734375,175816.92418725416,1492324.4548236132,1460521.0020947158,0.2485727162407534,0.3310212066208307,0.0822828404630315,0.8904249607672893,0.9438471241802338
t3,3,raw,k,47,64,1604534.4397628903,25968216.734375,76547.50481095165,1552311.7145358175,1540149.3393872082,0.2485727162407534,0.2184192933741134,0.0542930770333893,0.952293012281953,0.97588545430148
t3,3,raw,k,48,0,2430053.7066215877,25985706.296875,375691.7494603247,1603894.8924891502,1829128.442226976,0.3058022477202441,0.3931949151174,0.1202398888350715,0.8453977587258206,0.9265061675664124
t3,3,raw,k,48,1,2430053.7066215877,25985706.296875,323705.3956089616,1916934.997854605,2011641.675919935,0.3058022477202441,0.364978290912778,0.1116111817302206,0.8667908471623875,0.9320495373807836
t3,3,raw,k,48,2,2430053.7066215877,25985706.296875,305576.0272514969,1940664.5411522016,2032571.1371700612,0.3058022477202441,0.354610592496553,0.1084407162508534,0.8742513276892436,0.935971409537654
t3,3,raw,k,48,4,2430053.7066215877,25985706.296875,274702.8494126573,2005748.042431198,2080549.4598112705,0.3058022477202441,0.3362200791861279,0.1028168559437964,0.8869560583520739,0.9423927144734312
t3,3,raw,k,48,8,2430053.7066215877,25985706.296875,223520.4102556184,2091411.6762719003,2148972.497306213,0.3058022477202441,0.3032848083765805,0.0927451761009618,0.9080183250079809,0.9532419737074668
t3,3,raw,k,48,16,2430053.7066215877,25985706.296875,160337.91184817257,2194156.0665353835,2231935.960037604,0.3058022477202441,0.2568681013469354,0.0785508427595243,0.9340187785104204,0.9665849659212834
t3,3,raw,k,48,32,2430053.7066215877,25985706.296875,96978.73613287508,2291387.4905717224,2312231.245525807,0.3058022477202441,0.1997700249861847,0.0610901226679046,0.9600919371170192,0.9798826333439158
t3,3,raw,k,48,64,2430053.7066215877,25985706.296875,39184.3284349083,2374949.2223174274,2382909.3055630624,0.3058022477202441,0.1269837850087182,0.0388319268796902,0.9838751183448596,0.9919103295018276
t3,3,raw,k,49,0,1526538.9465154111,25972953.8125,709897.4174108505,1603894.8924891502,1210268.223510282,0.2424338580605396,0.6819363702888563,0.1653244652009282,0.5349627868772598,0.7734633397822231
t3,3,raw,k,49,1,1526538.9465154111,25972953.8125,557288.959774375,1230747.7875615803,1099998.9001369774,0.2424338580605396,0.604207727399927,0.1464804104235551,0.6349330221502155,0.802516138165125
t3,3,raw,k,49,2,1526538.9465154111,25972953.8125,499841.10316716135,1340402.3710994497,1183550.1158140711,0.2424338580605396,0.5722186899390526,0.1387251846562722,0.6725657708844344,0.8273992332558927
t3,3,raw,k,49,4,1526538.9465154111,25972953.8125,442550.270316422,1354155.1557283178,1219071.9214186815,0.2424338580605396,0.5384276580709202,0.1305330944326342,0.7100956570242642,0.8478932348498087
t3,3,raw,k,49,8,1526538.9465154111,25972953.8125,372521.16025967896,1367182.296610437,1260600.0505587682,0.2424338580605396,0.4939938350192803,0.1197608312818458,0.7559700909629441,0.8725898615085664
t3,3,raw,k,49,16,1526538.9465154111,25972953.8125,284572.325234361,1389145.3006268889,1315555.968242377,0.2424338580605396,0.4317599818442713,0.1046732381546552,0.8135833180778345,0.9034030400831908
t3,3,raw,k,49,32,1526538.9465154111,25972953.8125,190496.25061700493,1422461.9136741608,1379252.317753628,0.2424338580605396,0.3532557760299916,0.0856411606651207,0.8752103567014484,0.9359862190574868
t3,3,raw,k,49,64,1526538.9465154111,25972953.8125,83097.14181920886,1477434.078964606,1460437.9477826655,0.2424338580605396,0.233313086310126,0.0565629916501755,0.9455650037564436,0.97246752767846
t3,3,raw,v,40,0,3401617.3094274104,22747408.70542908,1389829.3650918324,3058630.2054025047,2535209.086417369,0.3867023052516906,0.6392018383337086,0.2471808244047635,0.5914210098708075,0.7859728959937476
t3,3,raw,v,40,1,3401617.3094274104,22747408.70542908,1259701.1784503723,2949180.049052416,2545548.126318768,0.3867023052516906,0.6085426781024033,0.2353248564662368,0.6296758089279548,0.803688848234386
t3,3,raw,v,40,2,3401617.3094274104,22747408.70542908,1170025.3534230883,2928099.1193776387,2579845.5639513656,0.3867023052516906,0.586482300335929,0.226794057529218,0.6560385113926772,0.8174441598309077
t3,3,raw,v,40,4,3401617.3094274104,22747408.70542908,1062094.275667678,2895970.1338372976,2617746.605426393,0.3867023052516906,0.5587773679763742,0.216080496318936,0.6877678530373956,0.8340418431533887
t3,3,raw,v,40,8,3401617.3094274104,22747408.70542908,923021.9078156648,2880274.677840988,2679435.0626681894,0.3867023052516906,0.5209106997553044,0.2014373684256474,0.7286520428804392,0.8560193002973897
t3,3,raw,v,40,16,3401617.3094274104,22747408.70542908,741451.712624927,2884435.536196947,2772300.592077092,0.3867023052516906,0.4668729475502075,0.1805408450773168,0.7820296508457811,0.8850487083599765
t3,3,raw,v,40,32,3401617.3094274104,22747408.70542908,518292.5541072,2961455.5871941773,2922390.176353723,0.3867023052516906,0.3903415285572923,0.1509459689285735,0.8476334910835566,0.9207524029947188
t3,3,raw,v,40,64,3401617.3094274104,22747408.70542908,264684.03701916523,3138647.9455892597,3137790.65946801,0.3867023052516906,0.2789466490095774,0.1078693122142378,0.9221887670063276,0.9603066518135048
t3,3,raw,v,41,0,3405381.9438538365,22747408.70542908,1542205.3466060795,3058630.2054025047,2460903.405431881,0.3869162314687059,0.672958352405992,0.2603785096483157,0.5471270559270127,0.7625146046041724
t3,3,raw,v,41,1,3405381.9438538365,22747408.70542908,1401568.0209865668,2933038.4531829343,2468426.2287715413,0.3869162314687059,0.6415406434992411,0.2482224881167348,0.5884256027385797,0.7810491418786809
t3,3,raw,v,41,2,3405381.9438538365,22747408.70542908,1317720.7679978511,2895727.50574452,2491694.34821048,0.3869162314687059,0.6220549937446208,0.2406831739459581,0.6130475847573797,0.7934745595552711
t3,3,raw,v,41,4,3405381.9438538365,22747408.70542908,1205119.3897669672,2856542.3196081147,2528402.4563042,0.3869162314687059,0.5948837729780657,0.2301701876025583,0.6461132966473812,0.8106678649469776
t3,3,raw,v,41,8,3405381.9438538365,22747408.70542908,1059325.4522060694,2845921.312482397,2595988.9022638462,0.3869162314687059,0.5577399958040123,0.2157986573158603,0.6889260970805402,0.833889437874678
t3,3,raw,v,41,16,3405381.9438538365,22747408.70542908,859976.0542949592,2865960.289928183,2705683.1235869527,0.3869162314687059,0.5025279999173135,0.194436239935513,0.7474656092991047,0.866081843156475
t3,3,raw,v,41,32,3405381.9438538365,22747408.70542908,613519.7518724011,2946192.3248278974,2869027.2610546425,0.3869162314687059,0.4244547128765279,0.1642284179353177,0.8198381967169043,0.9057768432625716
t3,3,raw,v,41,64,3405381.9438538365,22747408.70542908,323709.8880361509,3125785.9619859457,3103729.0517295897,0.3869162314687059,0.3083152938779258,0.1192921916114136,0.9049416795609682,0.9513082622233102
t3,3,raw,v,42,0,4778719.356877357,22747408.70542908,884295.8172636238,3058630.2054025047,3476526.9077755064,0.4583421501206348,0.4301728752937547,0.1971663605857152,0.8149512973615038,0.9093401052327458
t3,3,raw,v,42,1,4778719.356877357,22747408.70542908,835996.2885075905,3229551.220716534,3586137.161272041,0.4583421501206348,0.4182600755762636,0.1917062223492439,0.8250585091789382,0.9128513134483984
t3,3,raw,v,42,2,4778719.356877357,22747408.70542908,807708.2874603565,3311960.7496668505,3641485.9103511935,0.4583421501206348,0.4111227468953999,0.1884348837755391,0.8309780869851809,0.915335445221322
t3,3,raw,v,42,4,4778719.356877357,22747408.70542908,759800.3820611148,3444583.557660274,3731751.2628666833,0.4583421501206348,0.3987438434962232,0.1827611105754248,0.8410033472738594,0.919789745188837
t3,3,raw,v,42,8,4778719.356877357,22747408.70542908,686280.4745846132,3621769.9722321583,3857104.421165913,0.4583421501206348,0.3789614717626552,0.1736940157805756,0.8563882029194823,0.9271397503506842
t3,3,raw,v,42,16,4778719.356877357,22747408.70542908,568902.8995873411,3880152.937371425,4044984.7320721895,0.4583421501206348,0.3450351262136456,0.1581441416159069,0.8809507616787337,0.9393700333386495
t3,3,raw,v,42,32,4778719.356877357,22747408.70542908,408852.2681629779,4186191.023735921,4278029.122653201,0.4583421501206348,0.2925010588899891,0.1340655642442,0.9144431305482352,0.956485636339106
t3,3,raw,v,42,64,4778719.356877357,22747408.70542908,210040.09474348236,4499630.069618881,4534154.720416456,0.4583421501206348,0.2096502283043341,0.0960915364142905,0.9560467817719406,0.977804805590978
t3,3,raw,v,43,0,4599098.738857999,22747408.70542908,790319.8097921592,3058630.2054025047,3433704.5851577222,0.4496456553577976,0.4145386866616587,0.1863955194351422,0.8281576772608271,0.91550996342492
t3,3,raw,v,43,1,4599098.738857999,22747408.70542908,752472.8387604491,3170587.0341551737,3508606.4771705866,0.4496456553577976,0.404491171746793,0.1818776980065302,0.8363868919789064,0.9188157991501348
t3,3,raw,v,43,2,4599098.738857999,22747408.70542908,670750.2793992306,3329500.4413528475,3628924.495132223,0.4496456553577976,0.3818950808557987,0.1717174639093247,0.8541561472181429,0.9273678313919794
t3,3,raw,v,43,4,4599098.738857999,22747408.70542908,601033.9878424939,3488240.025408566,3743152.410571329,0.4496456553577976,0.3615040348880491,0.162548718681725,0.8693148327596601,0.9345401477990232
t3,3,raw,v,43,8,4599098.738857999,22747408.70542908,523833.21906999295,3661178.1447651936,3868221.85635557,0.4496456553577976,0.3374894110755194,0.1517506474193691,0.886100897411899,0.9426806162733936
t3,3,raw,v,43,16,4599098.738857999,22747408.70542908,430307.7280217204,3859707.067989133,4014249.08507292,0.4496456553577976,0.3058814963629893,0.1375382858939601,0.9064365101827384,0.9527759313845054
t3,3,raw,v,43,32,4599098.738857999,22747408.70542908,314015.79978041095,4106840.946088369,4195961.9877551645,0.4496456553577976,0.2612999841102965,0.1174924026002563,0.9317223183039588,0.9654754535449036
t3,3,raw,v,43,64,4599098.738857999,22747408.70542908,167205.57258405475,4364685.877552211,4398289.511412293,0.4496456553577976,0.1906729153487485,0.0857352479809699,0.9636438393524088,0.981682274427364
t3,3,raw,v,44,0,3556128.602436498,22747408.70542908,1576801.985114187,3058630.2054025047,2518978.433150083,0.3953873439531158,0.665885947535882,0.2632828761719163,0.5565959048742406,0.7637869495750275
t3,3,raw,v,44,1,3556128.602436498,22747408.70542908,1434278.821269142,2924334.903049654,2523092.3404032364,0.3953873439531158,0.6350794554007009,0.2511023790700744,0.5966740853279493,0.7824036398218056
t3,3,raw,v,44,2,3556128.602436498,22747408.70542908,1342903.3786349404,2899668.0457598157,2556446.6603653803,0.3953873439531158,0.6145166496624566,0.2429721059250061,0.6223692872876296,0.7961114409952113
t3,3,raw,v,44,4,3556128.602436498,22747408.70542908,1219256.240130244,2875298.6973420237,2606085.5448365137,0.3953873439531158,0.5855429607586274,0.2315162760247972,0.6571394411060205,0.8150015870237198
t3,3,raw,v,44,8,3556128.602436498,22747408.70542908,1056171.370847714,2889900.2896067305,2694928.7840968147,0.3953873439531158,0.5449773671221136,0.2154771537009746,0.702999669324649,0.8406537113815683
t3,3,raw,v,44,16,3556128.602436498,22747408.70542908,843859.9651656281,2931109.304762654,2821689.025921256,0.3953873439531158,0.4871317790082072,0.1926057402572112,0.7627026298802991,0.8739858732534147
t3,3,raw,v,44,32,3556128.602436498,22747408.70542908,584158.3754977494,3052729.872584055,3012350.092562735,0.3953873439531158,0.4052999730039117,0.1602504798302862,0.8357319318830285,0.9142659094776991
t3,3,raw,v,44,64,3556128.602436498,22747408.70542908,296601.75598244334,3266729.782926321,3263128.2853233367,0.3953873439531158,0.2888006256990314,0.114188112327138,0.916594198595848,0.9573898362856208
t3,3,raw,v,45,0,5152995.749775872,22747408.70542908,1074027.317460198,3058630.2054025047,3568799.3390598,0.4759528445851141,0.456538882758073,0.2172909799124147,0.7915722485300104,0.8989359545087987
t3,3,raw,v,45,1,5152995.749775872,22747408.70542908,968203.8958733684,3378923.3431209014,3781857.65581657,0.4759528445851141,0.4334644855215457,0.2063086549106027,0.8121085397915416,0.9063295017192324
t3,3,raw,v,45,2,5152995.749775872,22747408.70542908,919010.9595043188,3518245.539557185,3876115.216615975,0.4759528445851141,0.4223091129763473,0.2009992236153088,0.8216550130971307,0.9103401823395956
t3,3,raw,v,45,4,5152995.749775872,22747408.70542908,833961.0391884132,3707541.6391312256,4013288.238497719,0.4759528445851141,0.4022934751887971,0.191472723874139,0.8381599598205207,0.9181791816867848
t3,3,raw,v,45,8,5152995.749775872,22747408.70542908,728700.9392074228,3938734.048084113,4181514.4759492353,0.4759528445851141,0.376049289539469,0.1789817290605214,0.8585869318368606,0.9281654192524456
t3,3,raw,v,45,16,5152995.749775872,22747408.70542908,612872.6335428932,4194109.690101124,4367116.441019669,0.4759528445851141,0.3448698455525965,0.1641417840023872,0.8810647896285282,0.9393879551077656
t3,3,raw,v,45,32,5152995.749775872,22747408.70542908,462591.4795831016,4498813.654959093,4594609.057347178,0.4759528445851141,0.2996187049478971,0.1426043749108596,0.910228631645345,0.954266482300955
t3,3,raw,v,45,64,5152995.749775872,22747408.70542908,261251.85997977896,4818128.684310928,4854936.32175076,0.4759528445851141,0.2251644397536059,0.1071676556001422,0.9493009750704448,0.9743487858542628
t3,3,raw,v,46,0,2995441.760854043,22747408.70542908,1586844.935553439,3058630.2054025047,2233613.5426121205,0.3628812047735842,0.7278414839887977,0.2641199945940483,0.4702467741849847,0.7379282003637218
t3,3,raw,v,46,1,2995441.760854043,22747408.70542908,1440853.004272169,2932300.723149842,2243444.7769070864,0.3628812047735842,0.6935525903073724,0.2516771995445794,0.518984804477934,0.7569735240689482
t3,3,raw,v,46,2,2995441.760854043,22747408.70542908,1343668.5695854365,2857961.888790156,2254867.5912255794,0.3628812047735842,0.6697544982748822,0.2430413192365167,0.5514289120405608,0.7706592366360002
t3,3,raw,v,46,4,2995441.760854043,22747408.70542908,1216120.054263782,2771603.575446427,2275462.660204135,0.3628812047735842,0.6371736170436632,0.2312183298027469,0.5940097817434953,0.7897210543598211
t3,3,raw,v,46,8,2995441.760854043,22747408.70542908,1053124.6042910756,2706707.268064256,2324512.238862552,0.3628812047735842,0.5929382122157212,0.215166132805136,0.6484242764944244,0.8163581869529136
t3,3,raw,v,46,16,2995441.760854043,22747408.70542908,843598.5758828693,2651103.669035017,2401473.447459884,0.3628812047735842,0.5306858144815063,0.1925759077152998,0.7183725663081003,0.8521852120478796
t3,3,raw,v,46,32,2995441.760854043,22747408.70542908,588936.3825505652,2658488.500545258,2532496.966944292,0.3628812047735842,0.4434082324720572,0.1609045136059856,0.8033891393760061,0.897431069110745
t3,3,raw,v,46,64,2995441.760854043,22747408.70542908,302576.8213667053,2777400.2949743345,2735132.6437922567,0.3628812047735842,0.3178245113968717,0.1153325416022725,0.8989875799553397,0.9482628009311236
t3,3,raw,v,47,0,3174905.2427779883,22747408.70542908,1519005.3257672845,3058630.2054025047,2357265.077134073,0.3735935921627228,0.6916944074049116,0.2584125983412667,0.5215588467647683,0.7564488232878909
t3,3,raw,v,47,1,3174905.2427779883,22747408.70542908,1370704.1981332083,2902888.4152497263,2353544.7507777587,0.3735935921627228,0.6570622060314923,0.2454742298256682,0.5682692574050288,0.7752502328917724
t3,3,raw,v,47,2,3174905.2427779883,22747408.70542908,1280360.3516327231,2871057.4882632825,2382801.2005032822,0.3735935921627228,0.6350394779381973,0.2372466797280712,0.5967248614599818,0.789226177816366
t3,3,raw,v,47,4,3174905.2427779883,22747408.70542908,1164973.9138207035,2829119.512332171,2419525.44316116,0.3735935921627228,0.6057490146462987,0.2263039503307405,0.6330681312550382,0.8073078257375954
t3,3,raw,v,47,8,3174905.2427779883,22747408.70542908,1009736.498761024,2797163.182522568,2481165.979870461,0.3735935921627228,0.5639474580536912,0.2106871566453149,0.6819632645547803,0.8325906551848936
t3,3,raw,v,47,16,3174905.2427779883,22747408.70542908,800040.139408302,2784088.3170421645,2579476.755211592,0.3735935921627228,0.5019847276763181,0.1875382776234218,0.7480113331797328,0.8676103629039117
t3,3,raw,v,47,32,3174905.2427779883,22747408.70542908,541753.8963740574,2824266.759730245,2728709.084079355,0.3735935921627228,0.4130813976298021,0.1543245631961158,0.8293637589322093,0.9112530509419128
t3,3,raw,v,47,64,3174905.2427779883,22747408.70542908,265610.6291765759,2956955.7727504373,2933125.207702026,0.3735935921627228,0.2892393262965149,0.1080579589058409,0.9163406121235382,0.9572884166212124
t3,3,raw,v,48,0,4437797.592443362,22747408.70542908,584830.1494631191,3058630.2054025047,3455798.8801775724,0.4416902165740661,0.3630204841397457,0.1603425962605066,0.8682161280949446,0.937996521703564
t3,3,raw,v,48,1,4437797.592443362,22747408.70542908,545392.014914975,3246239.137979387,3569322.367525503,0.4416902165740661,0.3505666854474601,0.1548418752189412,0.8771029990543816,0.940398166475174
t3,3,raw,v,48,2,4437797.592443362,22747408.70542908,522029.969315683,3343432.37550104,3629600.060106605,0.4416902165740661,0.3429761910917707,0.1514892281230725,0.8823673323441812,0.9422773601526928
t3,3,raw,v,48,4,4437797.592443362,22747408.70542908,491297.3156079234,3455469.6908225417,3700985.051329881,0.4416902165740661,0.3327273112327644,0.1469623981585064,0.8892925363598152,0.9451049588161816
t3,3,raw,v,48,8,4437797.592443362,22747408.70542908,444970.583955989,3594433.586050789,3793630.3523200303,0.4416902165740661,0.3166517596178795,0.1398619842841803,0.8997316631309007,0.9498522033075648
t3,3,raw,v,48,16,4437797.592443362,22747408.70542908,375969.0108011034,3772191.7863415554,3917010.2324483097,0.4416902165740661,0.2910665376134417,0.1285612420359446,0.9152802706817228,0.9573573555728306
t3,3,raw,v,48,32,4437797.592443362,22747408.70542908,277877.6404201061,3992039.309489812,4075979.677874655,0.4416902165740661,0.2502321204487426,0.1105250794747929,0.937383885895726,0.9683912582075728
t3,3,raw,v,48,64,4437797.592443362,22747408.70542908,148354.0416691658,4228640.649559304,4259042.136886075,0.4416902165740661,0.1828377827976699,0.0807576598818248,0.966570345181632,0.983168151156716
t3,3,raw,v,49,0,2882936.797210276,22747408.70542908,1498947.0122435575,3058630.2054025047,2221310.020523943,0.3560013094144886,0.721066932568419,0.256700772169846,0.480062478756371,0.7480456960002155
t3,3,raw,v,49,1,2882936.797210276,22747408.70542908,1339696.5025492017,2880400.5018568174,2211820.441656813,0.3560013094144886,0.6816880032295632,0.2426818217618726,0.535301466252891,0.7675485716205395
t3,3,raw,v,49,2,2882936.797210276,22747408.70542908,1242601.857779381,2829016.71418732,2234675.849910513,0.3560013094144886,0.6565207222113312,0.2337222367649796,0.5689805413071121,0.7824907605817121
t3,3,raw,v,49,4,2882936.797210276,22747408.70542908,1121129.1912637076,2767866.474986441,2264837.055121124,0.3560013094144886,0.6236059777496811,0.2220045446375889,0.6111155845148643,0.8017645195028821
t3,3,raw,v,49,8,2882936.797210276,22747408.70542908,965117.1474999707,2707674.447244304,2312747.083882377,0.3560013094144886,0.5785920409498035,0.2059795241949314,0.6652312501495408,0.827775099374661
t3,3,raw,v,49,16,2882936.797210276,22747408.70542908,761452.2123911125,2647976.197727553,2384730.412539236,0.3560013094144886,0.5139297584820799,0.1829596669666923,0.735876203346551,0.8631071038457379
t3,3,raw,v,49,32,2882936.797210276,22747408.70542908,516253.39250924217,2638487.252127561,2502585.3608269766,0.3560013094144886,0.4231690520406438,0.1506487366301571,0.8209279533950229,0.9073896869996464
t3,3,raw,v,49,64,2882936.797210276,22747408.70542908,256906.3497444752,2719081.392059423,2672555.938275486,0.3560013094144886,0.2985175430743329,0.1062726362176585,0.9108872764768636,0.9545488074882854
t3,3,preprocess,k,40,0,1571458.5745420456,26663770.28125,663590.0531353354,669259.8235001937,788564.1804204732,0.2427675799141327,0.6498280670982828,0.1577571872097287,0.5777234832113096,0.768932469466415
t3,3,preprocess,k,40,1,1571458.5745420456,26663770.28125,619710.0500792265,737559.4269535244,844653.9845677614,0.2427675799141327,0.627975645716491,0.1524521277556073,0.6056465883869562,0.7845648690054042
t3,3,preprocess,k,40,2,1571458.5745420456,26663770.28125,505059.5292246044,1006885.559941098,1036642.315467626,0.2427675799141327,0.5669174386369411,0.137629174589009,0.6786046177693301,0.8241142199402252
t3,3,preprocess,k,40,4,1571458.5745420456,26663770.28125,450552.2014638484,1043261.9514146522,1082084.174653709,0.2427675799141327,0.5354526712800226,0.1299905491652087,0.7132904368190881,0.8451093230666685
t3,3,preprocess,k,40,8,1571458.5745420456,26663770.28125,361309.7651847452,1170994.5749355257,1190571.7063189596,0.2427675799141327,0.4794997457654996,0.1164069928489322,0.7700799938108212,0.8776606909038271
t3,3,preprocess,k,40,16,1571458.5745420456,26663770.28125,275915.97616045177,1258390.480447993,1276966.5454253256,0.2427675799141327,0.4190221254293674,0.1017249873209637,0.8244204584006555,0.9080721136005976
t3,3,preprocess,k,40,32,1571458.5745420456,26663770.28125,190314.0924868025,1353712.286732942,1367428.4028627276,0.2427675799141327,0.3480038155969622,0.0844840441133586,0.8788933443299555,0.937540294937174
t3,3,preprocess,k,40,64,1571458.5745420456,26663770.28125,90631.5276472941,1466283.250852257,1473555.162764877,0.2427675799141327,0.2401530914830561,0.0583013848282388,0.9423264926511308,0.970746856806024
t3,3,preprocess,k,41,0,1467576.0737435818,26654764.484375,677664.6651516259,669259.8235001937,729585.6217595823,0.234645854866149,0.679527613005844,0.1594483376589099,0.5382422231625801,0.7361707841659854
t3,3,preprocess,k,41,1,1467576.0737435818,26654764.484375,592308.5323572457,742610.2998877913,808938.9241456799,0.234645854866149,0.6352924338437125,0.1490687362292543,0.5964035235009322,0.7748808667179597
t3,3,preprocess,k,41,2,1467576.0737435818,26654764.484375,540276.1798000932,858463.6677148119,892881.7880390063,0.234645854866149,0.6067469457113933,0.1423706557638748,0.6318581438698956,0.7954862801514879
t3,3,preprocess,k,41,4,1467576.0737435818,26654764.484375,477048.9059635103,945119.0261750072,967823.1062996686,0.234645854866149,0.5701395133985878,0.1337808735143819,0.6749409352616216,0.8217740483008967
t3,3,preprocess,k,41,8,1467576.0737435818,26654764.484375,399707.706010446,1026305.938079983,1047087.167104885,0.234645854866149,0.521880355092526,0.1224570620585351,0.727640894968499,0.8531867550205469
t3,3,preprocess,k,41,16,1467576.0737435818,26654764.484375,301266.86081787944,1149815.3574343026,1158062.2874408215,0.234645854866149,0.4530804985449497,0.1063134609042607,0.7947180618382598,0.8914922151300778
t3,3,preprocess,k,41,32,1467576.0737435818,26654764.484375,206676.04625217617,1251058.2456479669,1255979.1490852833,0.234645854866149,0.3752707896141077,0.088055735235297,0.8591718344624041,0.9269223486939924
t3,3,preprocess,k,41,64,1467576.0737435818,26654764.484375,99715.83876809664,1363357.7698114812,1365609.0037783682,0.234645854866149,0.2606644240915973,0.0611638266241652,0.932054058012996,0.9654307809857388
t3,3,preprocess,k,42,0,1274174.5010344386,26667834.03125,439023.4632191658,669259.8235001937,752205.437396396,0.2185851142856722,0.5869882540087344,0.1283068945868464,0.6554447896557775,0.8145629196288185
t3,3,preprocess,k,42,1,1274174.5010344386,26667834.03125,385787.197113961,774690.2362607792,831538.7759385556,0.2185851142856722,0.5502492390163404,0.1202762927959909,0.6972257749619384,0.8369586647185334
t3,3,preprocess,k,42,2,1274174.5010344386,26667834.03125,370213.6747146249,804679.9416441545,854320.3881981894,0.2185851142856722,0.5390285560567967,0.1178236185289157,0.7094482157553248,0.8437129753870951
t3,3,preprocess,k,42,4,1274174.5010344386,26667834.03125,326062.76604919136,891375.2176193893,919743.4862486796,0.2185851142856722,0.5058667670937201,0.1105749450985043,0.7440988139501479,0.8630222412268455
t3,3,preprocess,k,42,8,1274174.5010344386,26667834.03125,270726.3545989692,966172.9432593732,984810.5450796188,0.2185851142856722,0.4609468090472269,0.100756110935204,0.7875280392291794,0.8875867282318037
t3,3,preprocess,k,42,16,1274174.5010344386,26667834.03125,207581.1107944697,1058328.585679233,1062460.997757405,0.2185851142856722,0.4036263038635062,0.088226701758708,0.8370858068294845,0.9149308639600804
t3,3,preprocess,k,42,32,1274174.5010344386,26667834.03125,141879.68287302554,1129506.1763358414,1130900.5070709288,0.2185851142856722,0.3336918884252233,0.0729400795676292,0.8886497235992084,0.942682921182066
t3,3,preprocess,k,42,64,1274174.5010344386,26667834.03125,65990.39680945128,1207158.4455929697,1207671.2880632875,0.2185851142856722,0.2275757145863073,0.0497446635814915,0.9482092941305316,0.9737604868599424
t3,3,preprocess,k,43,0,1050669.357012838,26667069.609375,360673.517187953,669259.8235001937,679627.8381236643,0.1984930869012853,0.5859008046045132,0.1162972593238966,0.6567202471637841,0.8104771016627361
t3,3,preprocess,k,43,1,1050669.357012838,26667069.609375,298035.7343185842,758344.4988314956,755489.0678067058,0.1984930869012853,0.5325999684239131,0.1057174118159896,0.7163372736348468,0.8463731566077265
t3,3,preprocess,k,43,2,1050669.357012838,26667069.609375,285693.9220453501,781855.2099370286,773415.3311716765,0.1984930869012853,0.5214557581486962,0.1035053631173847,0.7280838922935684,0.8533291399299856
t3,3,preprocess,k,43,4,1050669.357012838,26667069.609375,264286.040548265,807502.0770961866,796942.7043983564,0.1984930869012853,0.5015382718702296,0.0995518797826579,0.7484593618494237,0.8652114180256346
t3,3,preprocess,k,43,8,1050669.357012838,26667069.609375,225385.79158492383,835906.9515631348,830595.2679054439,0.1984930869012853,0.4631591349877273,0.0919338864302431,0.7854836156774201,0.8862932688378967
