example,target,source,kind,rank,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy
3,6,preprocess,v,64,0.9513103940978085,0.5745311486537015,0.5465574534472194,0.6699139592266584
3,7,preprocess,v,1,0.847506110646804,0.9744848457779688,0.825881861529537,0.05037928534908842
3,7,preprocess,v,2,0.847506110646804,0.9572747643376185,0.811296212344111,0.08362502556235696
3,7,preprocess,v,4,0.847506110646804,0.9299362052959385,0.7881266165000087,0.13521865407979017
3,7,preprocess,v,8,0.847506110646804,0.8914672853580328,0.755523971782651,0.20528607913637986
3,7,preprocess,v,16,0.847506110646804,0.8315954064401551,0.704782188543844,0.3084490799876334
3,7,preprocess,v,32,0.847506110646804,0.7332952020891541,0.6214721646785413,0.4622781465930266
3,7,preprocess,v,64,0.847506110646804,0.5578738598109506,0.4728015051598991,0.6887767565396319
3,8,preprocess,v,1,0.895611885499531,0.9652656930305152,0.8645034273430713,0.06826214185831914
3,8,preprocess,v,2,0.895611885499531,0.9492024222684194,0.850116971128541,0.09901476155976519
3,8,preprocess,v,4,0.895611885499531,0.9224577485452499,0.8261641234682634,0.1490717021488286
3,8,preprocess,v,8,0.895611885499531,0.8847278446371504,0.7923727730894143,0.21725664092370234
3,8,preprocess,v,16,0.895611885499531,0.8294594673634785,0.7428737575108417,0.31199699200109454
3,8,preprocess,v,32,0.895611885499531,0.7357391308060096,0.6589367101769563,0.45868793140081743
3,8,preprocess,v,64,0.895611885499531,0.5632485615291695,0.5044521061960381,0.6827510579353213
3,9,preprocess,v,1,0.9015434277160772,0.9680663843342445,0.8727538863894042,0.06284747552202274
3,9,preprocess,v,2,0.9015434277160772,0.9520288331588902,0.8582953375306033,0.09364110083412203
3,9,preprocess,v,4,0.9015434277160772,0.929196942225061,0.8377113963168792,0.1365930425595967
3,9,preprocess,v,8,0.9015434277160772,0.8954166017996984,0.8072569524203819,0.1982291092214803
3,9,preprocess,v,16,0.9015434277160772,0.8433987264912159,0.760360578812265,0.2886785881529952
3,9,preprocess,v,32,0.9015434277160772,0.7512307244196036,0.6772671222988812,0.43565239868799766
3,9,preprocess,v,64,0.9015434277160772,0.5784554519207953,0.5215027109057263,0.6653892901431084
3,10,preprocess,v,1,0.469473526888694,0.983680328879227,0.4618118733299611,0.032373010576055905
3,10,preprocess,v,2,0.469473526888694,0.96799546758363,0.45444824617875723,0.0629847747375496
3,10,preprocess,v,4,0.469473526888694,0.9488401608637992,0.44545533677436355,0.09970234913195963
3,10,preprocess,v,8,0.469473526888694,0.9195931079345825,0.43172461968458387,0.15434851583921527
3,10,preprocess,v,16,0.469473526888694,0.8668041678025242,0.4069416097800704,0.2486505346801734
3,10,preprocess,v,32,0.469473526888694,0.7762159793127885,0.36441285343533636,0.39748875345948864
3,10,preprocess,v,64,0.469473526888694,0.6005225466205866,0.28192943793814695,0.6393726710003254
4,4,preprocess,v,1,0.9340713227726664,0.9460513292452482,0.8836794165189482,0.10498688243329901
4,4,preprocess,v,2,0.9340713227726664,0.9280411028610849,0.8668565805368577,0.13873971140038133
4,4,preprocess,v,4,0.9340713227726664,0.9035921560556379,0.8440195204538953,0.18352121551472367
4,4,preprocess,v,8,0.9340713227726664,0.8670370277242213,0.8098744233792443,0.24824679255514792
4,4,preprocess,v,16,0.9340713227726664,0.806675542661473,0.7534924911821606,0.34927456887181807
4,4,preprocess,v,32,0.9340713227726664,0.705051744549601,0.6585686156546219,0.5029020375075641
4,4,preprocess,v,64,0.9340713227726664,0.5245973457523074,0.4900113366698876,0.724797624829634
4,5,preprocess,v,1,0.9667429622684628,0.9442414615158187,0.9128387876025053,0.10840806235447065
4,5,preprocess,v,2,0.9667429622684628,0.9245618792699292,0.8938136899659082,0.145185331400857
4,5,preprocess,v,4,0.9667429622684628,0.8948625047773444,0.8651020286914264,0.19922109754361728
4,5,preprocess,v,8,0.9667429622684628,0.8545893886397492,0.8261682770967859,0.26967697682433966
4,5,preprocess,v,16,0.9667429622684628,0.7931620514563006,0.766783831183795,0.3708939601296328
4,5,preprocess,v,32,0.9667429622684628,0.693040047045756,0.669991588051689,0.5196954931908163
4,5,preprocess,v,64,0.9667429622684628,0.5163226878464049,0.49915132473504836,0.7334108820150639
