part,example,target,source,kind,context_index,prefix_tokens,layer,rank,original_gap,delta_norm2,base_norm2,error_norm2,prediction_norm2,target_prediction_dot,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t3,0,3,preprocess,k,40,486,26,4,0.24343694104393568,14370.04296875,242485.125,3341.05029296875,9435.2568359375,10232.125,0.48218364230369964,0.1173813109038359,0.7674989350947379,0.8787390785003378
t3,0,3,preprocess,k,40,486,26,8,0.24343694104393568,14370.04296875,242485.125,3050.81298828125,10629.94140625,10974.5869140625,0.4607642335343443,0.1121670355540544,0.7876963210955082,0.887960636002302
t3,0,3,preprocess,k,40,486,26,16,0.24343694104393568,14370.04296875,242485.125,2786.072265625,10836.41015625,11210.19140625,0.44031872548783124,0.10718984361712207,0.8061194199847719,0.8983411159273569
t3,0,3,preprocess,k,40,486,26,32,0.24343694104393568,14370.04296875,242485.125,2504.234619140625,11198.7919921875,11532.30078125,0.417453853293277,0.10162368907271925,0.8257322803705952,0.9090783992719896
t3,0,3,preprocess,k,41,102,26,0,0.23942172305490367,13897.5380859375,242443.625,7857.42236328125,5770.0537109375,5905.08447265625,0.7519190932087163,0.18002576489391156,0.4346176772681818,0.659427797221652
t3,0,3,preprocess,k,41,102,26,1,0.23942172305490367,13897.5380859375,242443.625,5328.6259765625,6574.576171875,7571.744140625,0.6192110278996046,0.14825257123432134,0.6165777029275152,0.7921238926375225
t3,0,3,preprocess,k,41,102,26,2,0.23942172305490367,13897.5380859375,242443.625,4343.34375,8181.41943359375,8867.806640625,0.5590403624034208,0.13384640682386478,0.6874738732038519,0.8316353653361424
t3,0,3,preprocess,k,41,102,26,4,0.23942172305490367,13897.5380859375,242443.625,3779.4677734375,9430.166015625,9774.119140625,0.521490482657801,0.12485614991466407,0.7280476764973338,0.8537859875858789
t3,0,3,preprocess,k,41,102,26,8,0.23942172305490367,13897.5380859375,242443.625,3488.140380859375,9826.54296875,10117.970703125,0.5009888277011468,0.1199476083594648,0.7490101945186307,0.8658129999626702
t3,0,3,preprocess,k,41,102,26,16,0.23942172305490367,13897.5380859375,242443.625,3332.023681640625,9990.466796875,10277.990234375,0.48964926085307237,0.11723266972600258,0.7602436013460399,0.8722608370583558
t3,0,3,preprocess,k,41,102,26,32,0.23942172305490367,13897.5380859375,242443.625,3076.2705078125,10270.267578125,10545.767578125,0.4704823379453732,0.11264369201778074,0.7786463696814556,0.882710677042891
t3,0,3,preprocess,k,42,959,26,0,0.21752815952312593,11473.75,242479.15625,4358.927734375,5770.0537109375,6442.4375,0.6163638270581806,0.1340764888965963,0.6200956326941933,0.7917855919549083
t3,0,3,preprocess,k,42,959,26,1,0.21752815952312593,11473.75,242479.15625,3378.200439453125,7824.57568359375,7960.06201171875,0.5426127765661143,0.11803355862016,0.7055713747072121,0.8401045982747846
t3,0,3,preprocess,k,42,959,26,2,0.21752815952312593,11473.75,242479.15625,3093.701416015625,8443.07421875,8411.560546875,0.5192619579973673,0.11295409803354203,0.7303670189767404,0.8546210397821212
t3,0,3,preprocess,k,42,959,26,4,0.21752815952312593,11473.75,242479.15625,2912.926025390625,8181.294921875,8371.05859375,0.5038624991537247,0.10960428209363234,0.7461225819465628,0.8640058163991741
t3,0,3,preprocess,k,42,959,26,8,0.21752815952312593,11473.75,242479.15625,2238.140869140625,9325.353515625,9280.48046875,0.44166299930866837,0.09607413936907827,0.8049337950416712,0.8971914317818946
t3,0,3,preprocess,k,42,959,26,16,0.21752815952312593,11473.75,242479.15625,1470.37255859375,10084.7265625,10044.05078125,0.3579818458349248,0.0778711320671626,0.8718489980526201,0.9337360891385571
t3,0,3,preprocess,k,42,959,26,32,0.21752815952312593,11473.75,242479.15625,1155.39013671875,10332.068359375,10325.2138671875,0.3173303687896959,0.06902829108361734,0.8993014370437956,0.9483152381029751
t3,0,3,preprocess,k,43,742,26,0,0.19696403284685945,9406.931640625,242479.0,3021.536865234375,5770.0537109375,6077.7236328125,0.5667479457628742,0.11162896100512888,0.6787967659735621,0.8249488585195667
t3,0,3,preprocess,k,43,742,26,1,0.19696403284685945,9406.931640625,242479.0,2611.658203125,6874.1171875,6834.6953125,0.5269072512215006,0.10378177713684006,0.7223687486102024,0.8499369280725153
t3,0,3,preprocess,k,43,742,26,2,0.19696403284685945,9406.931640625,242479.0,2564.65478515625,7056.87890625,6949.578125,0.5221442064890379,0.10284362863770422,0.727365427629933,0.8529589192212876
t3,0,3,preprocess,k,43,742,26,4,0.19696403284685945,9406.931640625,242479.0,2536.196533203125,6956.8759765625,6913.8056640625,0.5192391834193568,0.10227144357838668,0.7303906704019996,0.8546455654168603
t3,0,3,preprocess,k,43,742,26,8,0.19696403284685945,9406.931640625,242479.0,2008.220703125,7219.14794921875,7308.9296875,0.462042288195651,0.0910057124288063,0.7865169239189269,0.8869248409345215
t3,0,3,preprocess,k,43,742,26,16,0.19696403284685945,9406.931640625,242479.0,1396.5640869140625,7990.63134765625,8000.4990234375,0.38530659351116875,0.07589154054044536,0.851538828996819,0.9227892682247324
t3,0,3,preprocess,k,43,742,26,32,0.19696403284685945,9406.931640625,242479.0,1212.9453125,8306.6484375,8250.3173828125,0.35908446456467114,0.07072672427331282,0.8710583473083034,0.9333268217916776
t3,0,3,preprocess,k,44,495,26,0,0.20101656677825194,9796.5537109375,242442.984375,4701.91943359375,5770.0537109375,5432.34375,0.6927889143402353,0.13926204906270656,0.5200435201672782,0.7225379353127253
t3,0,3,preprocess,k,44,495,26,1,0.20101656677825194,9796.5537109375,242442.984375,3409.310791015625,5829.8916015625,6108.56689453125,0.5899247736840777,0.11858465266341058,0.6519887613937898,0.8082997274200039
t3,0,3,preprocess,k,44,495,26,2,0.20101656677825194,9796.5537109375,242442.984375,3406.015625,5869.13037109375,6129.833984375,0.5896396178099502,0.11852733160859681,0.6523251211089358,0.8083978919303844
t3,0,3,preprocess,k,44,495,26,4,0.20101656677825194,9796.5537109375,242442.984375,2616.210205078125,7460.62109375,7320.482421875,0.5167728106625258,0.10387989620372858,0.7329458621599532,0.8562795029040697
t3,0,3,preprocess,k,44,495,26,8,0.20101656677825194,9796.5537109375,242442.984375,2359.05517578125,7128.44970703125,7282.97412109375,0.490718450599159,0.09864253819418617,0.7591954022415608,0.87151438499833
t3,0,3,preprocess,k,44,495,26,16,0.20101656677825194,9796.5537109375,242442.984375,2171.03125,7220.83740234375,7423.1796875,0.47075655436637204,0.09462986634708762,0.778388266521101,0.8825910690729103
t3,0,3,preprocess,k,44,495,26,32,0.20101656677825194,9796.5537109375,242442.984375,2036.32958984375,7487.38671875,7623.8046875,0.45591866686470184,0.09164720514325994,0.792138169204313,0.8901638786406244
t3,0,3,preprocess,k,45,1003,26,0,0.21420060509254735,11123.640625,242440.71875,3142.133056640625,5770.0537109375,6875.78125,0.5314823065306605,0.11384383165485021,0.7175265578448491,0.8582397961129052
t3,0,3,preprocess,k,45,1003,26,1,0.21420060509254735,11123.640625,242440.71875,2295.06396484375,7615.06787109375,8221.8232421875,0.45422802127124884,0.09729591700629198,0.7936769046920059,0.8933214698452578
t3,0,3,preprocess,k,45,1003,26,2,0.21420060509254735,11123.640625,242440.71875,2199.00390625,7517.048828125,8220.84375,0.444620543945799,0.09523798954976767,0.8023125719013419,0.8990197517639333
t3,0,3,preprocess,k,45,1003,26,4,0.21420060509254735,11123.640625,242440.71875,2110.703125,7676.5146484375,8344.7265625,0.43560223743167903,0.09330626283753313,0.8102506907445152,0.903039181623786
