part,target,source,context_index,method,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t1,1,raw,45,position_r8,0.4648388695110704,0.5644954599250424,0.2623994314356885,0.6813448757240148,0.8279306476220865
t1,1,raw,45,cached_prefix_r4,0.4648388695110704,0.5531350311529005,0.257118662568085,0.6940416373114797,0.8363190276878025
t1,1,raw,45,cached_prefix_r8,0.4648388695110704,0.5385035696153456,0.2503173905276733,0.7100139055115307,0.8442417350492504
t1,1,raw,46,mean,0.4163448549189645,0.5864988776859856,0.2441857901403071,0.6560190664730793,0.8124776417654314
t1,1,raw,46,oracle_r4,0.4163448549189645,0.4798918965051051,0.1998005220272047,0.7697037676687335,0.8774109002669623
t1,1,raw,46,oracle_r8,0.4163448549189645,0.4692501047894304,0.1953698667992643,0.7798043391551085,0.8830707373232567
t1,1,raw,46,position_r4,0.4163448549189645,0.6253431667715006,0.2603584100440462,0.6089459237721913,0.7865127186239822
t1,1,raw,46,position_r8,0.4163448549189645,0.6108160341418621,0.2543101131169709,0.6269037724352075,0.7959081085863353
t1,1,raw,46,cached_prefix_r4,0.4163448549189645,0.7501982048996537,0.3123411627794139,0.4372026533653371,0.7609161877250566
t1,1,raw,46,cached_prefix_r8,0.4163448549189645,0.6554136993653211,0.2728781215741564,0.5704328826842644,0.7843105842973163
t1,1,raw,47,mean,0.4402725267383116,0.8495602093586261,0.3740380199906513,0.2782474506745274,0.5822850940107263
t1,1,raw,47,oracle_r4,0.4402725267383116,0.6848474566441566,0.3015195201670291,0.53098396112803,0.7300598583979324
t1,1,raw,47,oracle_r8,0.4402725267383116,0.6518456922084962,0.2869897499521184,0.5750971935492264,0.758351679883195
t1,1,raw,47,position_r4,0.4402725267383116,0.7574534707986256,0.3334859534752147,0.4262642395751157,0.6534754929118662
t1,1,raw,47,position_r8,0.4402725267383116,0.7661064041521366,0.3372956023064633,0.413080977517083,0.6442528898565282
t1,1,raw,47,cached_prefix_r4,0.4402725267383116,0.841821560814612,0.3706309056426384,0.2913364597476505,0.6102830311857351
t1,1,raw,47,cached_prefix_r8,0.4402725267383116,0.8543650929633131,0.3761534782359703,0.2700602879257894,0.6166512721777081
t1,1,raw,48,mean,0.4684010603690648,0.4602232692107825,0.2155690673048481,0.7881945424769397,0.8953861569358914
t1,1,raw,48,oracle_r4,0.4684010603690648,0.4076748911531592,0.1909553513019828,0.8338011831232598,0.9132262501827654
t1,1,raw,48,oracle_r8,0.4684010603690648,0.3991560002908746,0.1869650937889204,0.8406744874317913,0.9168839176317748
t1,1,raw,48,position_r4,0.4684010603690648,0.421699637306284,0.1975245572715134,0.8221694158957485,0.9068483615845304
t1,1,raw,48,position_r8,0.4684010603690648,0.4214021806445412,0.1973852282557393,0.8224202021480255,0.907033163970242
t1,1,raw,48,cached_prefix_r4,0.4684010603690648,0.4648138994709272,0.2177193233864622,0.7839480388586307,0.8929154819979024
t1,1,raw,48,cached_prefix_r8,0.4684010603690648,0.459858985068195,0.2153984362261845,0.7885297138520495,0.8937774889943337
t1,1,raw,49,mean,0.4210048727004427,0.6962014835999283,0.2931042169768472,0.5153034942332587,0.7306468292643766
t1,1,raw,49,oracle_r4,0.4210048727004427,0.5810613158617526,0.2446296453155289,0.6623677472090086,0.8138923142971684
t1,1,raw,49,oracle_r8,0.4210048727004427,0.5768709086841696,0.2428654634751675,0.6672199547139004,0.8168396899125091
t1,1,raw,49,position_r4,0.4210048727004427,0.6329958137877811,0.266494322003638,0.5993162997271446,0.7745168878826934
t1,1,raw,49,position_r8,0.4210048727004427,0.6317264661909374,0.2659599204802161,0.6009216719139104,0.775340379550232
t1,1,raw,49,cached_prefix_r4,0.4210048727004427,1.0830978146671535,0.4559894575860727,-0.173100876136764,0.5779898474230659
t1,1,raw,49,cached_prefix_r8,0.4210048727004427,0.8001437784790218,0.3368644296006118,0.3597699337613139,0.7021519984206951
t5,5,raw,40,mean,0.4167920043348254,0.4318668257423946,0.1799986399068914,0.8134910448231881,0.9064417223677392
t5,5,raw,40,oracle_r4,0.4167920043348254,0.376388182393975,0.1568755849479266,0.8583319361541598,0.9264995752571528
t5,5,raw,40,oracle_r8,0.4167920043348254,0.3139639494172403,0.1308576637664893,0.9014266384663284,0.949482918361162
t5,5,raw,40,position_r4,0.4167920043348254,0.3963853645209907,0.1652102505676941,0.8428786427935613,0.9203406508175452
t5,5,raw,40,position_r8,0.4167920043348254,0.394019241017506,0.164224069210173,0.8447488377079885,0.9207912430114888
t5,5,raw,40,cached_prefix_r4,0.4167920043348254,0.4418267067275364,0.1841498386656249,0.8047891612222995,0.901486468404359
t5,5,raw,40,cached_prefix_r8,0.4167920043348254,0.4384063038664888,0.1827242421015363,0.8077999127301239,0.9031724888446498
t5,5,raw,41,mean,0.4037813889654349,0.3819610867382311,0.1542287781339099,0.8541057282177494,0.9281389027572546
t5,5,raw,41,oracle_r4,0.4037813889654349,0.3267646318068604,0.131941476895753,0.893224875400127,0.9451591745641532
t5,5,raw,41,oracle_r8,0.4037813889654349,0.307056530889778,0.1239837125335825,0.9057162868379348,0.9517130421445542
t5,5,raw,41,position_r4,0.4037813889654349,0.3575547210305758,0.1443739418888745,0.8721546214687471,0.9372471367613778
t5,5,raw,41,position_r8,0.4037813889654349,0.3462513409966861,0.1398098473987863,0.8801100088579966,0.9405627689376198
t5,5,raw,41,cached_prefix_r4,0.4037813889654349,0.3634418882268261,0.1467510704364482,0.8679099938821193,0.9367458929879616
t5,5,raw,41,cached_prefix_r8,0.4037813889654349,0.3631806975765562,0.1466456065128974,0.8680997809078059,0.9366790606326064
t5,5,raw,42,mean,0.4086626906915423,0.4003798303094767,0.1636202987528939,0.8396959914813547,0.9205798694294828
t5,5,raw,42,oracle_r4,0.4086626906915423,0.3372904350750878,0.1378380167423063,0.886235162406858,0.9414834723791023
t5,5,raw,42,oracle_r8,0.4086626906915423,0.2991499620349429,0.1222514284054725,0.9105093002144922,0.954206485204862
t5,5,raw,42,position_r4,0.4086626906915423,0.3594773013989762,0.1469049612322401,0.8707760697789095,0.9356676513945418
t5,5,raw,42,position_r8,0.4086626906915423,0.344336951189136,0.1407176649774746,0.8814320640457706,0.9404790864911408
t5,5,raw,42,cached_prefix_r4,0.4086626906915423,0.3633385074866075,0.1484828921013261,0.8679851289774044,0.9348946075753714
t5,5,raw,42,cached_prefix_r8,0.4086626906915423,0.3598214705495469,0.1470456103233654,0.8705285093315616,0.9360250293694052
t5,5,raw,43,mean,0.404583484654095,0.3950953547932828,0.1598490554129123,0.84389966062077,0.9222415604672144
t5,5,raw,43,oracle_r4,0.404583484654095,0.3450944320075695,0.1396195078363481,0.880909832997373,0.9386283420697472
t5,5,raw,43,oracle_r8,0.404583484654095,0.3025848984647812,0.1224208526245867,0.908442379221058,0.9531426244643124
t5,5,raw,43,position_r4,0.404583484654095,0.4167936735272478,0.1686278368174351,0.826283033707662,0.9213818316163636
t5,5,raw,43,position_r8,0.404583484654095,0.3934521194702027,0.1591842295397939,0.8451954296844053,0.928954177439125
t5,5,raw,43,cached_prefix_r4,0.404583484654095,0.3724394761560262,0.1506828610859508,0.8612888366006248,0.9307362851886308
t5,5,raw,43,cached_prefix_r8,0.404583484654095,0.3713522253877639,0.1502429773814344,0.8620975246995554,0.9309674446434766
t5,5,raw,44,mean,0.3926792486881553,0.4235863596697036,0.1663335734696499,0.8205745959017685,0.9067584620734948
t5,5,raw,44,oracle_r4,0.3926792486881553,0.3444505790951304,0.1352585946092758,0.8813537985610294,0.9388763499545062
t5,5,raw,44,oracle_r8,0.3926792486881553,0.3183222137410803,0.1249985277325978,0.898670968238978,0.9480419214752456
t5,5,raw,44,position_r4,0.3926792486881553,0.4225805397908573,0.165938608875309,0.8214256873900676,0.9065217644752396
t5,5,raw,44,position_r8,0.3926792486881553,0.4196184589141498,0.1647754611820899,0.8239203489385141,0.9079705269697242
t5,5,raw,44,cached_prefix_r4,0.3926792486881553,0.365544247819532,0.1435416405960507,0.8663774028860526,0.9309163989914768
t5,5,raw,44,cached_prefix_r8,0.3926792486881553,0.3519143269429864,0.1381894535065697,0.8761563064922648,0.93635701114057
t5,5,raw,45,mean,0.3520168207140993,0.5124642099718734,0.1803960219240615,0.7373804334979037,0.864706540564406
t5,5,raw,45,oracle_r4,0.3520168207140993,0.4422984747278994,0.1556965028804105,0.8043720592533737,0.8975279773383289
t5,5,raw,45,oracle_r8,0.3520168207140993,0.4092288767804449,0.1440554481486541,0.8325317264090155,0.9127670111281764
t5,5,raw,45,position_r4,0.3520168207140993,0.5355653477730122,0.1885280110076967,0.7131697582647725,0.8444947749163879
t5,5,raw,45,position_r8,0.3520168207140993,0.5287634757763234,0.186133637652518,0.7204091866849415,0.8488340152159296
t5,5,raw,45,cached_prefix_r4,0.3520168207140993,0.5459957648138353,0.1921996932531294,0.7018886248053551,0.8689046563607266
t5,5,raw,45,cached_prefix_r8,0.3520168207140993,0.5613359150439197,0.1975996841664004,0.6849019904818054,0.8653302621619402
t5,5,raw,46,mean,0.3848042016197104,0.3759396285658437,0.1446631486274899,0.8586693956737754,0.9276709453083084
t5,5,raw,46,oracle_r4,0.3848042016197104,0.3235665948661143,0.1245097852082634,0.8953046586867479,0.9464529908160866
t5,5,raw,46,oracle_r8,0.3848042016197104,0.2885949318116049,0.1110525423272594,0.9167129653326552,0.9574541587009988
t5,5,raw,46,position_r4,0.3848042016197104,0.3689547603622049,0.1419753419949698,0.8638723848060679,0.9297269160036626
t5,5,raw,46,position_r8,0.3848042016197104,0.368429054177302,0.1417730480462017,0.8642600320380187,0.9299932805929128
t5,5,raw,46,cached_prefix_r4,0.3848042016197104,0.355098239839262,0.1366432946779117,0.8739052400630579,0.938705163718746
t5,5,raw,46,cached_prefix_r8,0.3848042016197104,0.3407263622272088,0.1311129357876293,0.8839055460834129,0.9419085028370154
t5,5,raw,47,mean,0.3880119638074411,0.4080886299153634,0.1583432707009481,0.8334636701338016,0.913690270877446
t5,5,raw,47,oracle_r4,0.3880119638074411,0.3564278903423372,0.1382982856874735,0.8729591589861109,0.9343999903735716
t5,5,raw,47,oracle_r8,0.3880119638074411,0.3473976786922215,0.1347944555315153,0.879314852839256,0.9377833491060324
t5,5,raw,47,position_r4,0.3880119638074411,0.4136956607518078,0.1605188657469259,0.8288559002751251,0.910447464829807
t5,5,raw,47,position_r8,0.3880119638074411,0.4116708814973059,0.15973322717211,0.8305270853272311,0.9113975294235194
t5,5,raw,47,cached_prefix_r4,0.3880119638074411,0.3617498014138495,0.1403632508535395,0.8691370811770405,0.9323757902250314
t5,5,raw,47,cached_prefix_r8,0.3880119638074411,0.3628380005033366,0.1407854851192649,0.8683485853907407,0.9318524685535476
t5,5,raw,48,mean,0.3869010475384322,0.6018099712677987,0.2328409083025851,0.6378247584826513,0.8023342024869808
t5,5,raw,48,oracle_r4,0.3869010475384322,0.4310656736639162,0.1667797606984291,0.814182384988674,0.9030639065776478
t5,5,raw,48,oracle_r8,0.3869010475384322,0.4049641689101182,0.1566810611668553,0.8360040218989372,0.9143351588345092
t5,5,raw,48,position_r4,0.3869010475384322,0.5694291122504013,0.2203127200285597,0.6757504861217198,0.8252810715467053
t5,5,raw,48,position_r8,0.3869010475384322,0.5610951625289177,0.2170883061511851,0.6851722185866476,0.8295466939627997
t5,5,raw,48,cached_prefix_r4,0.3869010475384322,0.4649409954200236,0.1798861581715685,0.7838298707778375,0.8864212120554067
t5,5,raw,48,cached_prefix_r8,0.3869010475384322,0.4537696862300988,0.1755639669436109,0.7940930718586376,0.8924352855874789
t5,5,raw,49,mean,0.3909780160801683,0.3932726646406019,0.1537609661997439,0.8453366112464806,0.9208211573884832
t5,5,raw,49,oracle_r4,0.3909780160801683,0.3841821078707175,0.1502067583487903,0.8524041079920124,0.923633749660874
t5,5,raw,49,oracle_r8,0.3909780160801683,0.3418382082145392,0.13365122446812,0.8831466394046733,0.9397603570558438
t5,5,raw,49,position_r4,0.3909780160801683,0.4040901952552532,0.1579903828583467,0.8367111140985712,0.9177441197699464
t5,5,raw,49,position_r8,0.3909780160801683,0.4038927552547298,0.1579131881586472,0.836870642252743,0.9176576909065092
t5,5,raw,49,cached_prefix_r4,0.3909780160801683,0.4136015712090955,0.1617091217589726,0.8289337402933675,0.9178726521498838
t5,5,raw,49,cached_prefix_r8,0.3909780160801683,0.385713976031895,0.1508056851233439,0.8512247286936667,0.9262321304699226
t4,4,raw,40,mean,0.4248303771451018,0.4024830113184449,0.1709870094929112,0.8380074256000365,0.9232256727310276
t4,4,raw,40,oracle_r4,0.4248303771451018,0.3231347393494352,0.1372774531865047,0.8955839402255725,0.9463559011527076
t4,4,raw,40,oracle_r8,0.4248303771451018,0.3096847389457746,0.1315634844424157,0.9040953624640876,0.950839481952636
t4,4,raw,40,position_r4,0.4248303771451018,0.3726726299461873,0.1583226539316957,0.8611151108889922,0.933338007252174
t4,4,raw,40,position_r8,0.4248303771451018,0.3752666707210208,0.159424681252398,0.8591749258459609,0.934642239686889
t4,4,raw,40,cached_prefix_r4,0.4248303771451018,0.3976497706776386,0.1689337020486444,0.8418746598800214,0.9247411748211576
t4,4,raw,40,cached_prefix_r8,0.4248303771451018,0.3960130507537381,0.1682383737060929,0.8431736636327173,0.925094508950127
t4,4,raw,41,mean,0.4198002296377949,0.4913327255655946,0.2062615910210003,0.7585921527882841,0.8730306522829261
t4,4,raw,41,oracle_r4,0.4198002296377949,0.3970726596610937,0.1666911937086171,0.8423333029496652,0.9191803685356348
t4,4,raw,41,oracle_r8,0.4198002296377949,0.354015902940768,0.1486159573499657,0.8746727404650327,0.9352395201408392
t4,4,raw,41,position_r4,0.4198002296377949,0.4596385966359532,0.1929563884181669,0.7887323604825315,0.8881348625812228
t4,4,raw,41,position_r8,0.4198002296377949,0.4553452464992621,0.1911540390448685,0.7926607064905262,0.8904853958986818
t4,4,raw,41,cached_prefix_r4,0.4198002296377949,0.4650759736673013,0.1952390005445541,0.7837043387174116,0.8871880269042381
t4,4,raw,41,cached_prefix_r8,0.4198002296377949,0.462380854075281,0.1941075887209227,0.7862039457846136,0.8884401779229475
t4,4,raw,42,mean,0.4266662872013384,0.413115231347634,0.1762623419454169,0.8293358056285909,0.9183310393907635
t4,4,raw,42,oracle_r4,0.4266662872013384,0.3407436776314823,0.1453838398223543,0.8838937461541725,0.9405226395409158
t4,4,raw,42,oracle_r8,0.4266662872013384,0.3123893575821005,0.1332860073607661,0.9024128892694424,0.9499623718430374
t4,4,raw,42,position_r4,0.4266662872013384,0.3788196283745043,0.1616295643575405,0.8564956891582024,0.9290503221069444
t4,4,raw,42,position_r8,0.4266662872013384,0.3781314360131214,0.1613359358778289,0.8570166170986547,0.929460245138754
t4,4,raw,42,cached_prefix_r4,0.4266662872013384,0.4126305593301476,0.1760555487352056,0.8297360215068895,0.9168908359334768
t4,4,raw,42,cached_prefix_r8,0.4266662872013384,0.4110804841472463,0.1753941839120342,0.8310128355532655,0.9179039113828664
t4,4,raw,43,mean,0.3489776563883657,0.8131066807887126,0.2837560638553679,0.3388575256567626,0.6622808830538871
t4,4,raw,43,oracle_r4,0.3489776563883657,0.604059083752539,0.2108031233680646,0.6351126233360431,0.7970866658809908
t4,4,raw,43,oracle_r8,0.3489776563883657,0.5857998723343457,0.2044310665598438,0.6568385095730642,0.8105231576852767
t4,4,raw,43,position_r4,0.3489776563883657,0.6265704327953795,0.2186590811991755,0.6074094927466108,0.7804034250857277
t4,4,raw,43,position_r8,0.3489776563883657,0.6132743714061426,0.2140190528563638,0.6238945453764007,0.7900108793200742
t4,4,raw,43,cached_prefix_r4,0.3489776563883657,0.7895095181797027,0.2755211813506604,0.3766747207036537,0.7030931871309538
t4,4,raw,43,cached_prefix_r8,0.3489776563883657,0.7811780115779756,0.2726136717026055,0.3897609142270802,0.7054303356061137
t4,4,raw,44,mean,0.4421379465025051,0.5071577058114328,0.2242336666003885,0.7427910614360842,0.8670785045791686
t4,4,raw,44,oracle_r4,0.4421379465025051,0.3946502564961799,0.1744898539939079,0.8442511750474994,0.9191990181164844
t4,4,raw,44,oracle_r8,0.4421379465025051,0.347324711557706,0.153565434737699,0.8793655447413563,0.9377458398531948
t4,4,raw,44,position_r4,0.4421379465025051,0.5522343497519802,0.2441637613874867,0.6950372229540076,0.8343939126263286
t4,4,raw,44,position_r8,0.4421379465025051,0.5419131108570974,0.2396003500171414,0.7063301802811832,0.8417579752483406
t4,4,raw,44,cached_prefix_r4,0.4421379465025051,0.5212888569249329,0.2304815847354279,0.7282579276458969,0.8567618113458821
t4,4,raw,44,cached_prefix_r8,0.4421379465025051,0.5153317467216719,0.2278477202630691,0.7344331908207906,0.8609528947696884
