source,kind,layer,relative_l2,diff_norm,full_norm,source_norm,cosine_source_full,delta_energy_share
preprocess,hidden_layer_input,14,0.13252371707588728,7399.312997301253,55833.87759237218,54886.54224796366,0.9912136006998109,2.308133030864248e-05
preprocess,hidden_layer_input,15,0.13762271719696134,8047.6227492385915,58475.97630063563,57544.93976287142,0.9905055732303709,2.7303181611167337e-05
preprocess,hidden_layer_input,16,0.14759525944419005,9017.98029145714,61099.38981385166,60315.040196766015,0.9890496457499346,3.428440385513831e-05
preprocess,hidden_layer_input,17,0.15803328316720572,10033.85175148124,63492.01605123277,62940.64629176443,0.987441393660965,4.244371589201561e-05
preprocess,hidden_layer_input,18,0.16905994895352383,11111.619392132949,65725.91238145728,65231.6531284851,0.9856295809828063,5.2051440469322935e-05
preprocess,hidden_layer_input,19,0.18636414167244988,12607.969284562394,67652.33467885642,67306.74362573189,0.9825581612362169,6.701442920402408e-05
preprocess,hidden_layer_input,20,0.21010989740463817,14575.713800193671,69371.85720538985,69375.56163466354,0.9779280956444556,8.95648706307953e-05
preprocess,hidden_layer_input,21,0.2310895212560631,16322.572844310193,70633.11549390272,71019.08071250992,0.9734587907162047,0.00011231952793094449
preprocess,hidden_layer_input,22,0.2500927640240895,18233.274014105024,72906.04382439771,73639.70025994809,0.9690885108390799,0.0001401545999140403
preprocess,hidden_layer_input,23,0.2715273067697452,20209.796662138884,74430.07078207705,75290.99757939191,0.9636241318014002,0.00017218762130415447
preprocess,hidden_layer_input,24,0.2922437928721076,21966.787432074303,75165.96748279769,76065.03276802029,0.95787221864494,0.00020342818932347968
preprocess,hidden_layer_input,25,0.3071877253613062,23538.108927831003,76624.50998048861,77640.5060648113,0.9535220352413712,0.00023357221283707786
preprocess,hidden_layer_input,26,0.3188579958626416,24961.963399183718,78285.51807725999,78921.32194153871,0.9496070443230501,0.0002626851503517438
preprocess,hidden_layer_input,27,0.32376458817476783,26599.32805615703,82156.38469330914,82103.37798775395,0.9475546289602853,0.00029827672781890154
preprocess,hidden_layer_input,28,0.32526050510298427,27855.55149393474,85640.7435176155,84879.87947903201,0.9466684625574507,0.00032711582976514646
preprocess,hidden_layer_input,29,0.3284430402599566,28853.746023588516,87850.0759241277,86762.72408125507,0.9454641770070702,0.00035098006336843965
preprocess,hidden_layer_input,30,0.32922878635735725,29944.074141169818,90952.17484617946,89321.34088783039,0.9449783896106655,0.00037800697838767975
preprocess,hidden_layer_input,31,0.33089435455040067,29819.548891781964,90118.03459838103,87983.70483362245,0.9442137148780234,0.0003748695604409818
preprocess,hidden_layer_input,32,0.33802241466335176,30100.44385405201,89048.66230255792,86697.78662832172,0.9416792482345839,0.00038196523585936715
preprocess,hidden_layer_input,33,0.3326667061676836,29582.08990646832,88924.10739641979,86171.68391356873,0.9433933547434832,0.0003689230104677664
preprocess,hidden_layer_input,34,0.3262685908445601,29530.725225760627,90510.47527841736,87730.20837488076,0.9455743751867073,0.00036764296830872265
preprocess,hidden_layer_input,35,0.3273247174309296,29818.725258976323,91098.29985652861,88186.36873335356,0.9451881007389651,0.00037484885250841423
preprocess,hidden_layer_input,36,0.33658080028117354,30219.602024958487,89784.09344714129,86755.4246935026,0.94196806167461,0.00038499538168837525
preprocess,hidden_layer_input,37,0.3542602822486783,31233.95164595532,88166.67634231201,85489.15752889369,0.9357600751772439,0.00041127461627445415
preprocess,hidden_layer_input,38,0.35920004383528475,30785.969805152316,85707.03242806275,82860.31354786198,0.9338418758369548,0.00039956157535654083
preprocess,hidden_layer_input,39,0.3733985176459249,31919.90210349767,85484.81205746434,82502.98658912294,0.9283975517361187,0.00042953755431674747
preprocess,hidden_layer_input,40,0.38578366377835976,33200.8332533801,86060.7546939951,83059.1261466794,0.9235264922386053,0.0004647035664544728
preprocess,hidden_layer_input,41,0.3878439854823729,34056.431653259344,87809.61656760608,84961.65606834061,0.9228109981745929,0.000488963365804219
preprocess,hidden_layer_input,42,0.4110072052414556,36990.19325104966,89998.89242651823,87327.01804209851,0.9134064533131567,0.0005768345156620926
preprocess,hidden_layer_input,43,0.4224892320228167,38498.75039895776,91123.62512680232,88706.31073801908,0.9086807940594619,0.0006248435702441594
preprocess,hidden_layer_input,44,1.244376938654614,286755.2716799641,230440.84374465825,237959.605785835,0.2507418780794928,0.03466577069416473
preprocess,hidden_layer_input,45,1.2388700309002598,290655.9516478417,234613.75640560806,242320.44944607955,0.2575290180673657,0.03561528951986869
