example_id,sub_question_id,selector,rate,doc_len,selected_tokens,ideal_mass_all_layer,ideal_mass_last_layer,jaccard_with_oracle_all_layer,score_cosine_all_layer,score_js_all_layer,score_spearman_all_layer,full_attention_time_s,selector_time_s
21,1,random,0.3,2118,635,0.27174073457717896,0.12128093838691711,0.17810760667903525,0.576215386390686,0.08993093754472059,-0.4747245507012058,0.38428215496242046,0.0
24,0,oracle_full_attention,0.3,1556,466,0.6018843650817871,0.9814138412475586,1.0,1.0,0.0,1.0,0.32061776518821716,0.32061776518821716
24,0,fusionrag_qk,0.3,1556,466,0.31440359354019165,0.18946592509746552,0.2393617021276596,0.27687495946884155,0.23777174335098614,0.3516604930972903,0.32061776518821716,0.026501109823584557
24,0,draft_selected_set,0.3,1556,466,0.3509845733642578,0.2295701950788498,0.21038961038961038,0.4171908497810364,0.357207943730622,-0.05786324847308636,0.32061776518821716,0.13701126957312226
24,0,random,0.3,1556,466,0.322292685508728,0.3977345824241638,0.17232704402515722,0.6504814028739929,0.07071673452263405,-0.37503995661852846,0.32061776518821716,0.0
24,1,oracle_full_attention,0.3,1997,599,0.6121469736099243,0.9915484189987183,1.0,1.0,0.0,1.0,0.36076457519084215,0.36076457519084215
24,1,fusionrag_qk,0.3,1997,599,0.3010738492012024,0.16261854767799377,0.19322709163346613,0.22684206068515778,0.25511834741820055,0.20090204456974778,0.36076457519084215,0.026503602974116802
24,1,draft_selected_set,0.3,1997,599,0.3319746255874634,0.47181808948516846,0.2125506072874494,0.3777834177017212,0.3636339033620469,-0.0346085467507321,0.36076457519084215,0.1666442728601396
24,1,random,0.3,1997,599,0.3161296546459198,0.2908579409122467,0.20040080160320642,0.6232504844665527,0.07722792105569921,-0.48816044654030494,0.36076457519084215,0.0
25,0,oracle_full_attention,0.3,789,236,0.5958685874938965,0.8931095004081726,1.0,1.000000238418579,0.0,1.0,0.2237990559078753,0.2237990559078753
25,0,fusionrag_qk,0.3,789,236,0.3544512689113617,0.19805634021759033,0.24538258575197888,0.37731435894966125,0.19049206462859347,0.22733089656347824,0.2237990559078753,0.026240042876452208
25,0,draft_selected_set,0.3,789,236,0.3418087661266327,0.15409240126609802,0.22597402597402597,0.43613550066947937,0.34891841641884713,0.015286354336384474,0.2237990559078753,0.09931223094463348
25,0,random,0.3,789,236,0.2849598526954651,0.22630026936531067,0.1597051597051597,0.6978397965431213,0.06517630696179338,-0.2665405233354494,0.2237990559078753,0.0
25,1,oracle_full_attention,0.3,1127,338,0.5958157181739807,0.9716465473175049,1.0,1.0000001192092896,0.0,1.0,0.26304821018129587,0.26304821018129587
25,1,fusionrag_qk,0.3,1127,338,0.42615386843681335,0.30206403136253357,0.2803030303030303,0.46102631092071533,0.16289304408551877,0.28080373705667283,0.26304821018129587,0.026565988082438707
