example_id,chunk_id,method,rate,chunk_len,selected_count
9,6,offline32b_mean_score_global,0.15,1170,87
9,7,offline32b_mean_score_global,0.15,106,22
9,8,offline32b_mean_score_global,0.15,923,110
9,9,offline32b_mean_score_global,0.15,884,186
9,0,offline32b_top2_mean_global,0.15,453,191
9,1,offline32b_top2_mean_global,0.15,180,55
9,2,offline32b_top2_mean_global,0.15,531,81
9,3,offline32b_top2_mean_global,0.15,967,98
9,4,offline32b_top2_mean_global,0.15,388,91
9,5,offline32b_top2_mean_global,0.15,961,97
9,6,offline32b_top2_mean_global,0.15,1170,79
9,7,offline32b_top2_mean_global,0.15,106,20
9,8,offline32b_top2_mean_global,0.15,923,107
9,9,offline32b_top2_mean_global,0.15,884,165
9,0,offline32b_freq_boundary0p02_global,0.15,453,180
9,1,offline32b_freq_boundary0p02_global,0.15,180,50
9,2,offline32b_freq_boundary0p02_global,0.15,531,80
9,3,offline32b_freq_boundary0p02_global,0.15,967,91
9,4,offline32b_freq_boundary0p02_global,0.15,388,94
9,5,offline32b_freq_boundary0p02_global,0.15,961,94
9,6,offline32b_freq_boundary0p02_global,0.15,1170,97
9,7,offline32b_freq_boundary0p02_global,0.15,106,31
9,8,offline32b_freq_boundary0p02_global,0.15,923,108
9,9,offline32b_freq_boundary0p02_global,0.15,884,159
10,0,offline32b_mean_score_global,0.15,911,145
10,1,offline32b_mean_score_global,0.15,193,72
10,2,offline32b_mean_score_global,0.15,179,66
10,3,offline32b_mean_score_global,0.15,361,71
10,4,offline32b_mean_score_global,0.15,436,61
10,5,offline32b_mean_score_global,0.15,927,132
10,6,offline32b_mean_score_global,0.15,882,60
10,7,offline32b_mean_score_global,0.15,899,63
10,8,offline32b_mean_score_global,0.15,954,77
10,9,offline32b_mean_score_global,0.15,899,249
10,0,offline32b_top2_mean_global,0.15,911,157
10,1,offline32b_top2_mean_global,0.15,193,69
10,2,offline32b_top2_mean_global,0.15,179,74
10,3,offline32b_top2_mean_global,0.15,361,69
10,4,offline32b_top2_mean_global,0.15,436,60
10,5,offline32b_top2_mean_global,0.15,927,137
10,6,offline32b_top2_mean_global,0.15,882,63
10,7,offline32b_top2_mean_global,0.15,899,59
10,8,offline32b_top2_mean_global,0.15,954,84
10,9,offline32b_top2_mean_global,0.15,899,224
10,0,offline32b_freq_boundary0p02_global,0.15,911,128
10,1,offline32b_freq_boundary0p02_global,0.15,193,68
10,2,offline32b_freq_boundary0p02_global,0.15,179,75
10,3,offline32b_freq_boundary0p02_global,0.15,361,80
10,4,offline32b_freq_boundary0p02_global,0.15,436,69
10,5,offline32b_freq_boundary0p02_global,0.15,927,136
10,6,offline32b_freq_boundary0p02_global,0.15,882,74
10,7,offline32b_freq_boundary0p02_global,0.15,899,68
10,8,offline32b_freq_boundary0p02_global,0.15,954,82
10,9,offline32b_freq_boundary0p02_global,0.15,899,216
11,0,offline32b_mean_score_global,0.15,425,138
11,1,offline32b_mean_score_global,0.15,65,26
11,2,offline32b_mean_score_global,0.15,546,33
11,3,offline32b_mean_score_global,0.15,442,47
11,4,offline32b_mean_score_global,0.15,415,38
11,5,offline32b_mean_score_global,0.15,513,76
11,6,offline32b_mean_score_global,0.15,953,48
11,7,offline32b_mean_score_global,0.15,583,69
11,8,offline32b_mean_score_global,0.15,534,82
11,9,offline32b_mean_score_global,0.15,737,224
11,0,offline32b_top2_mean_global,0.15,425,145
11,1,offline32b_top2_mean_global,0.15,65,26
11,2,offline32b_top2_mean_global,0.15,546,33
11,3,offline32b_top2_mean_global,0.15,442,58
11,4,offline32b_top2_mean_global,0.15,415,41
11,5,offline32b_top2_mean_global,0.15,513,76
11,6,offline32b_top2_mean_global,0.15,953,41
11,7,offline32b_top2_mean_global,0.15,583,67
11,8,offline32b_top2_mean_global,0.15,534,85
11,9,offline32b_top2_mean_global,0.15,737,209
11,0,offline32b_freq_boundary0p02_global,0.15,425,131
11,1,offline32b_freq_boundary0p02_global,0.15,65,37
11,2,offline32b_freq_boundary0p02_global,0.15,546,41
11,3,offline32b_freq_boundary0p02_global,0.15,442,54
11,4,offline32b_freq_boundary0p02_global,0.15,415,54
11,5,offline32b_freq_boundary0p02_global,0.15,513,75
11,6,offline32b_freq_boundary0p02_global,0.15,953,55
11,7,offline32b_freq_boundary0p02_global,0.15,583,74
11,8,offline32b_freq_boundary0p02_global,0.15,534,72
11,9,offline32b_freq_boundary0p02_global,0.15,737,188
12,0,offline32b_mean_score_global,0.15,158,47
12,1,offline32b_mean_score_global,0.15,295,35
12,2,offline32b_mean_score_global,0.15,277,22
12,3,offline32b_mean_score_global,0.15,231,21
12,4,offline32b_mean_score_global,0.15,214,37
12,5,offline32b_mean_score_global,0.15,161,39
12,6,offline32b_mean_score_global,0.15,194,26
12,7,offline32b_mean_score_global,0.15,282,19
12,8,offline32b_mean_score_global,0.15,276,54
12,9,offline32b_mean_score_global,0.15,227,47
12,0,offline32b_top2_mean_global,0.15,158,50
12,1,offline32b_top2_mean_global,0.15,295,32
12,2,offline32b_top2_mean_global,0.15,277,22
12,3,offline32b_top2_mean_global,0.15,231,20
12,4,offline32b_top2_mean_global,0.15,214,40
12,5,offline32b_top2_mean_global,0.15,161,36
12,6,offline32b_top2_mean_global,0.15,194,29
12,7,offline32b_top2_mean_global,0.15,282,20
12,8,offline32b_top2_mean_global,0.15,276,58
12,9,offline32b_top2_mean_global,0.15,227,40
12,0,offline32b_freq_boundary0p02_global,0.15,158,43
12,1,offline32b_freq_boundary0p02_global,0.15,295,38
12,2,offline32b_freq_boundary0p02_global,0.15,277,24
