example_id,sub_q_idx,method,n_doc_tokens_selected,global_pos_mean,global_pos_p25,global_pos_p50,global_pos_p75,chunk_pos_mean,chunk_pos_p25,chunk_pos_p50,chunk_pos_p75
20,0,old_offline10,104,0.32162809753190647,0.1646223369916075,0.32278889606197547,0.4615881213686249,0.15375159609740738,0.014492753623188406,0.044444444444444446,0.109375
20,0,online_draft10,151,0.3709806369415859,0.030987734021949646,0.32149774047772756,0.7404777275661717,0.1664959060404897,0.024793388429752067,0.06504065040650407,0.11983471074380166
20,1,docgen_offline10,220,0.4684297520661157,0.22554112554112554,0.441991341991342,0.7294372294372294,0.2861743303588838,0.026785714285714284,0.06289308176100629,0.5867768595041323
20,1,old_offline10,282,0.5489039329464861,0.3696969696969697,0.6705627705627706,0.7558441558441559,0.24500522890236523,0.03305785123966942,0.09765625,0.35537190082644626
20,1,online_draft10,226,0.36780063594222884,0.03506493506493506,0.21948051948051947,0.7757575757575758,0.20627299308791347,0.04296875,0.12109375,0.32421875
21,0,docgen_offline10,170,0.4772571050892267,0.22977528089887642,0.49719101123595505,0.7662921348314606,0.37330210173198025,0.02358490566037736,0.05263157894736842,0.8728070175438597
21,0,old_offline10,94,0.40540879751374614,0.11123595505617978,0.3106741573033708,0.5955056179775281,0.19047870502900963,0.00975609756097561,0.02631578947368421,0.05405405405405406
21,0,online_draft10,174,0.31444853415988633,0.024157303370786518,0.2292134831460674,0.5921348314606741,0.23986226073305147,0.021806853582554516,0.09166666666666666,0.4
21,1,docgen_offline10,204,0.48388277382815004,0.24125058329444704,0.48950069995333645,0.7246850209986001,0.38827624610554895,0.023255813953488372,0.059190031152647975,0.9024390243902439
21,1,old_offline10,230,0.5965306660715373,0.4918338777414839,0.6854876341577228,0.7134857676154923,0.3384839072728119,0.02877697841726619,0.1875,0.625
21,1,online_draft10,211,0.7152284634420897,0.6383574428371442,0.8992067195520299,0.947736817545497,0.4665243957999471,0.05813953488372093,0.43884892086330934,0.7905405405405406
24,0,docgen_offline10,152,0.46650378310214374,0.16960907944514503,0.4842370744010088,0.733921815889029,0.3522968373911738,0.036036036036036036,0.10112359550561797,0.8211382113821138
24,0,old_offline10,78,0.3344165292462897,0.017654476670870115,0.32156368221941994,0.4854981084489281,0.1685952739449375,0.01171875,0.0425531914893617,0.10546875
24,0,online_draft10,155,0.391156490257495,0.16393442622950818,0.32471626733921816,0.6084489281210592,0.1341901677178268,0.021739130434782608,0.05078125,0.10569105691056911
24,1,docgen_offline10,194,0.4661768148095379,0.24531095755182625,0.4412635735439289,0.7398815399802566,0.22404088508001896,0.02586206896551724,0.052884615384615384,0.3512396694214876
24,1,old_offline10,237,0.54243984321958,0.37759131293188547,0.6855873642645607,0.7250740375123396,0.2842371019842741,0.03125,0.1015625,0.5315315315315315
24,1,online_draft10,199,0.4885161245516824,0.25765054294175715,0.5414610069101679,0.7433366238894373,0.18450686373729394,0.03125,0.09765625,0.1836734693877551
