example_id,chunk_id,method,chunk_len,selected_count,mean_score_selected
25,13,lexical_idf_entity_boundary_per_chunk,94,14,10.116151009023367
25,14,lexical_entity_number_per_chunk,112,16,4.03125
25,14,lexical_idf_entity_per_chunk,112,16,10.774067658966722
25,14,lexical_idf_entity_boundary_per_chunk,112,16,11.042386126458927
25,15,lexical_entity_number_per_chunk,135,20,3.475
25,15,lexical_idf_entity_per_chunk,135,20,9.66875816584873
25,15,lexical_idf_entity_boundary_per_chunk,135,20,10.067005158527461
25,16,lexical_entity_number_per_chunk,118,17,3.3676470588235294
25,16,lexical_idf_entity_per_chunk,118,17,9.579484582189524
25,16,lexical_idf_entity_boundary_per_chunk,118,17,9.952062462146857
26,0,lexical_entity_number_per_chunk,114,17,4.088235294117647
26,0,lexical_idf_entity_per_chunk,114,17,9.460023262303345
26,0,lexical_idf_entity_boundary_per_chunk,114,17,9.711844950462966
26,1,lexical_entity_number_per_chunk,116,17,4.132352941176471
26,1,lexical_idf_entity_per_chunk,116,17,10.133745372464828
26,1,lexical_idf_entity_boundary_per_chunk,116,17,10.440844220758489
26,2,lexical_entity_number_per_chunk,285,42,4.035714285714286
26,2,lexical_idf_entity_per_chunk,285,42,8.944026622944104
26,2,lexical_idf_entity_boundary_per_chunk,285,42,9.14063197379262
26,3,lexical_entity_number_per_chunk,127,19,4.118421052631579
26,3,lexical_idf_entity_per_chunk,127,19,10.623168469513148
26,3,lexical_idf_entity_boundary_per_chunk,127,19,10.957404039663059
26,4,lexical_entity_number_per_chunk,65,9,4.416666666666667
26,4,lexical_idf_entity_per_chunk,65,9,9.658207224152264
26,4,lexical_idf_entity_boundary_per_chunk,65,9,10.534364865395473
26,5,lexical_entity_number_per_chunk,72,10,4.375
26,5,lexical_idf_entity_per_chunk,72,10,9.694899706777464
26,5,lexical_idf_entity_boundary_per_chunk,72,10,10.691626979504736
26,6,lexical_entity_number_per_chunk,78,11,4.340909090909091
26,6,lexical_idf_entity_per_chunk,78,11,9.596489342078499
26,6,lexical_idf_entity_boundary_per_chunk,78,11,10.552105839124577
26,7,lexical_entity_number_per_chunk,123,18,4.166666666666667
26,7,lexical_idf_entity_per_chunk,123,18,9.713986686415188
26,7,lexical_idf_entity_boundary_per_chunk,123,18,10.278219467442206
26,8,lexical_entity_number_per_chunk,214,32,4.046875
26,8,lexical_idf_entity_per_chunk,214,32,9.89680174863432
26,8,lexical_idf_entity_boundary_per_chunk,214,32,10.121737652198332
26,9,lexical_entity_number_per_chunk,226,33,4.0227272727272725
26,9,lexical_idf_entity_per_chunk,226,33,10.097923705721161
26,9,lexical_idf_entity_boundary_per_chunk,226,33,10.246022129136911
27,0,lexical_entity_number_per_chunk,41,6,4.208333333333333
27,0,lexical_idf_entity_per_chunk,41,6,9.654036878943392
27,0,lexical_idf_entity_boundary_per_chunk,41,6,10.924629028358936
27,1,lexical_entity_number_per_chunk,152,22,4.068181818181818
27,1,lexical_idf_entity_per_chunk,152,22,10.16686610613791
27,1,lexical_idf_entity_boundary_per_chunk,152,22,10.552391755558704
27,2,lexical_entity_number_per_chunk,112,16,3.078125
27,2,lexical_idf_entity_per_chunk,112,16,9.990606337387025
27,2,lexical_idf_entity_boundary_per_chunk,112,16,10.27356088284157
27,3,lexical_entity_number_per_chunk,102,15,4.15
27,3,lexical_idf_entity_per_chunk,102,15,10.883731337658592
27,3,lexical_idf_entity_boundary_per_chunk,102,15,11.41345482913081
27,4,lexical_entity_number_per_chunk,308,46,4.032608695652174
27,4,lexical_idf_entity_per_chunk,308,46,9.469290228589594
27,4,lexical_idf_entity_boundary_per_chunk,308,46,9.761051545826103
27,5,lexical_entity_number_per_chunk,84,12,4.25
27,5,lexical_idf_entity_per_chunk,84,12,10.58924560452508
27,5,lexical_idf_entity_boundary_per_chunk,84,12,11.396817349606131
27,6,lexical_entity_number_per_chunk,190,28,4.080357142857143
27,6,lexical_idf_entity_per_chunk,190,28,10.987169467930999
27,6,lexical_idf_entity_boundary_per_chunk,190,28,11.270887730909553
27,7,lexical_entity_number_per_chunk,153,22,3.9886363636363638
27,7,lexical_idf_entity_per_chunk,153,22,10.010366560777333
27,7,lexical_idf_entity_boundary_per_chunk,153,22,10.56419580372246
27,8,lexical_entity_number_per_chunk,61,9,3.861111111111111
27,8,lexical_idf_entity_per_chunk,61,9,11.00093673940045
27,8,lexical_idf_entity_boundary_per_chunk,61,9,11.979320577784286
27,9,lexical_entity_number_per_chunk,134,20,4.1125
27,9,lexical_idf_entity_per_chunk,134,20,10.988685577398092
27,9,lexical_idf_entity_boundary_per_chunk,134,20,11.465845872055596
27,10,lexical_entity_number_per_chunk,147,22,4.1022727272727275
27,10,lexical_idf_entity_per_chunk,147,22,9.705084833087058
27,10,lexical_idf_entity_boundary_per_chunk,147,22,10.265544438831297
27,11,lexical_entity_number_per_chunk,46,6,4.5
27,11,lexical_idf_entity_per_chunk,46,6,10.507762596679049
27,11,lexical_idf_entity_boundary_per_chunk,46,6,11.607391671747264
27,12,lexical_entity_number_per_chunk,149,22,4.1022727272727275
27,12,lexical_idf_entity_per_chunk,149,22,9.737449719922843
27,12,lexical_idf_entity_boundary_per_chunk,149,22,10.124782532275523
27,13,lexical_entity_number_per_chunk,297,44,4.034090909090909
27,13,lexical_idf_entity_per_chunk,297,44,10.019684174723405
27,13,lexical_idf_entity_boundary_per_chunk,297,44,10.36487528036863
27,14,lexical_entity_number_per_chunk,75,11,4.204545454545454
27,14,lexical_idf_entity_per_chunk,75,11,10.500190450567489
27,14,lexical_idf_entity_boundary_per_chunk,75,11,11.449359608086828
27,15,lexical_entity_number_per_chunk,122,18,4.083333333333333
27,15,lexical_idf_entity_per_chunk,122,18,9.760466556896514
27,15,lexical_idf_entity_boundary_per_chunk,122,18,10.412878914551756
27,16,lexical_entity_number_per_chunk,122,18,4.083333333333333
27,16,lexical_idf_entity_per_chunk,122,18,10.249691633231086
27,16,lexical_idf_entity_boundary_per_chunk,122,18,10.862457541489453
27,17,lexical_entity_number_per_chunk,131,19,4.157894736842105
27,17,lexical_idf_entity_per_chunk,131,19,10.627634819203541
27,17,lexical_idf_entity_boundary_per_chunk,131,19,11.273651637057487
27,18,lexical_entity_number_per_chunk,85,12,4.125
27,18,lexical_idf_entity_per_chunk,85,12,10.036962137821893
27,18,lexical_idf_entity_boundary_per_chunk,85,12,10.507221977216808
28,0,lexical_entity_number_per_chunk,304,45,4.016666666666667
28,0,lexical_idf_entity_per_chunk,304,45,9.359738213605885
28,0,lexical_idf_entity_boundary_per_chunk,304,45,9.51403001908371
28,1,lexical_entity_number_per_chunk,208,31,4.048387096774194
28,1,lexical_idf_entity_per_chunk,208,31,10.285600686292767
28,1,lexical_idf_entity_boundary_per_chunk,208,31,10.347653525501658
28,2,lexical_entity_number_per_chunk,155,23,4.0978260869565215
28,2,lexical_idf_entity_per_chunk,155,23,11.09421897206162
28,2,lexical_idf_entity_boundary_per_chunk,155,23,11.340262390331736
28,3,lexical_entity_number_per_chunk,263,39,4.038461538461538
28,3,lexical_idf_entity_per_chunk,263,39,10.286913328030295
28,3,lexical_idf_entity_boundary_per_chunk,263,39,10.461004719003247
28,4,lexical_entity_number_per_chunk,360,54,3.925925925925926
28,4,lexical_idf_entity_per_chunk,360,54,10.86571646436578
28,4,lexical_idf_entity_boundary_per_chunk,360,54,11.351231296666697
28,5,lexical_entity_number_per_chunk,53,7,4.321428571428571
28,5,lexical_idf_entity_per_chunk,53,7,9.748496674084409
28,5,lexical_idf_entity_boundary_per_chunk,53,7,10.786285863975582
28,6,lexical_entity_number_per_chunk,133,19,4.0394736842105265
28,6,lexical_idf_entity_per_chunk,133,19,9.98295510040702
28,6,lexical_idf_entity_boundary_per_chunk,133,19,10.114710655539856
28,7,lexical_entity_number_per_chunk,128,19,4.0394736842105265
28,7,lexical_idf_entity_per_chunk,128,19,8.39055008053874
28,7,lexical_idf_entity_boundary_per_chunk,128,19,8.895512731737803
28,8,lexical_entity_number_per_chunk,46,6,4.083333333333333
28,8,lexical_idf_entity_per_chunk,46,6,9.8437994454661
28,8,lexical_idf_entity_boundary_per_chunk,46,6,10.395032551935403
28,9,lexical_entity_number_per_chunk,106,15,4.2
28,9,lexical_idf_entity_per_chunk,106,15,9.84392988378539
28,9,lexical_idf_entity_boundary_per_chunk,106,15,10.487202611058118
28,10,lexical_entity_number_per_chunk,28,4,4.1875
28,10,lexical_idf_entity_per_chunk,28,4,10.469701120013106
28,10,lexical_idf_entity_boundary_per_chunk,28,4,11.708792029104014
28,11,lexical_entity_number_per_chunk,80,12,4.3125
28,11,lexical_idf_entity_per_chunk,80,12,10.650232014389587
28,11,lexical_idf_entity_boundary_per_chunk,80,12,11.342221836958819
28,12,lexical_entity_number_per_chunk,57,8,4.1875
28,12,lexical_idf_entity_per_chunk,57,8,10.7316513277168
28,12,lexical_idf_entity_boundary_per_chunk,57,8,11.598976543468613
28,13,lexical_entity_number_per_chunk,44,6,4.25
28,13,lexical_idf_entity_per_chunk,44,6,10.360507907731431
28,13,lexical_idf_entity_boundary_per_chunk,44,6,11.076299256437837
28,14,lexical_entity_number_per_chunk,310,46,4.065217391304348
28,14,lexical_idf_entity_per_chunk,310,46,9.958516066835546
28,14,lexical_idf_entity_boundary_per_chunk,310,46,10.18607120884442
28,15,lexical_entity_number_per_chunk,128,19,4.2368421052631575
28,15,lexical_idf_entity_per_chunk,128,19,10.851575933940348
28,15,lexical_idf_entity_boundary_per_chunk,128,19,11.357508948294411
28,16,lexical_entity_number_per_chunk,94,14,4.107142857142857
28,16,lexical_idf_entity_per_chunk,94,14,10.213611745514813
28,16,lexical_idf_entity_boundary_per_chunk,94,14,10.838385049219804
28,17,lexical_entity_number_per_chunk,50,7,4.214285714285714
28,17,lexical_idf_entity_per_chunk,50,7,8.523017754597491
28,17,lexical_idf_entity_boundary_per_chunk,50,7,9.556159133811562
28,18,lexical_entity_number_per_chunk,50,7,4.107142857142857
28,18,lexical_idf_entity_per_chunk,50,7,10.026002026166791
28,18,lexical_idf_entity_boundary_per_chunk,50,7,10.620287740452506
28,19,lexical_entity_number_per_chunk,97,14,4.053571428571429
28,19,lexical_idf_entity_per_chunk,97,14,10.178903988481652
28,19,lexical_idf_entity_boundary_per_chunk,97,14,10.503189702767369
28,20,lexical_entity_number_per_chunk,37,5,4.45
28,20,lexical_idf_entity_per_chunk,37,5,10.384213451222717
28,20,lexical_idf_entity_boundary_per_chunk,37,5,11.598254057398492
28,21,lexical_entity_number_per_chunk,150,22,3.909090909090909
28,21,lexical_idf_entity_per_chunk,150,22,9.858834464830117
28,21,lexical_idf_entity_boundary_per_chunk,150,22,10.193772416184714
28,22,lexical_entity_number_per_chunk,219,32,4.0703125
28,22,lexical_idf_entity_per_chunk,219,32,9.893684393991823
28,22,lexical_idf_entity_boundary_per_chunk,219,32,10.168684393991821
28,23,lexical_entity_number_per_chunk,234,35,4.042857142857143
28,23,lexical_idf_entity_per_chunk,234,35,10.500509897097842
28,23,lexical_idf_entity_boundary_per_chunk,234,35,10.828265690539743
28,24,lexical_entity_number_per_chunk,135,20,4.0375
28,24,lexical_idf_entity_per_chunk,135,20,10.670502987676448
28,24,lexical_idf_entity_boundary_per_chunk,135,20,11.135341342308468
29,0,lexical_entity_number_per_chunk,87,13,4.0576923076923075
29,0,lexical_idf_entity_per_chunk,87,13,10.33877911271611
29,0,lexical_idf_entity_boundary_per_chunk,87,13,10.833856915341668
29,1,lexical_entity_number_per_chunk,106,15,4.1
29,1,lexical_idf_entity_per_chunk,106,15,11.592177546290298
29,1,lexical_idf_entity_boundary_per_chunk,106,15,11.776999571738076
29,2,lexical_entity_number_per_chunk,69,10,4.15
29,2,lexical_idf_entity_per_chunk,69,10,10.7768376660605
29,2,lexical_idf_entity_boundary_per_chunk,69,10,11.110748447893606
29,3,lexical_entity_number_per_chunk,177,26,3.9711538461538463
29,3,lexical_idf_entity_per_chunk,177,26,10.316042983063294
29,3,lexical_idf_entity_boundary_per_chunk,177,26,10.592474570369557
29,4,lexical_entity_number_per_chunk,157,23,4.065217391304348
29,4,lexical_idf_entity_per_chunk,157,23,9.642274972220436
29,4,lexical_idf_entity_boundary_per_chunk,157,23,10.101405407003046
29,5,lexical_entity_number_per_chunk,150,22,4.079545454545454
29,5,lexical_idf_entity_per_chunk,150,22,10.03738501197156
29,5,lexical_idf_entity_boundary_per_chunk,150,22,10.376793141929285
29,6,lexical_entity_number_per_chunk,38,5,4.15
29,6,lexical_idf_entity_per_chunk,38,5,10.421450527851965
29,6,lexical_idf_entity_boundary_per_chunk,38,5,11.41798592915163
29,7,lexical_entity_number_per_chunk,61,9,4.055555555555555
29,7,lexical_idf_entity_per_chunk,61,9,9.634184832454075
29,7,lexical_idf_entity_boundary_per_chunk,61,9,10.312991667314527
29,8,lexical_entity_number_per_chunk,101,15,4.05
29,8,lexical_idf_entity_per_chunk,101,15,9.485461920963758
29,8,lexical_idf_entity_boundary_per_chunk,101,15,10.083643739145577
29,9,lexical_entity_number_per_chunk,90,13,4.115384615384615
29,9,lexical_idf_entity_per_chunk,90,13,10.821710456532637
29,9,lexical_idf_entity_boundary_per_chunk,90,13,11.30860988897376
29,10,lexical_entity_number_per_chunk,174,26,4.028846153846154
29,10,lexical_idf_entity_per_chunk,174,26,9.361132117421025
29,10,lexical_idf_entity_boundary_per_chunk,174,26,9.606366482130003
29,11,lexical_entity_number_per_chunk,109,16,4.046875
29,11,lexical_idf_entity_per_chunk,109,16,9.563037089029194
29,11,lexical_idf_entity_boundary_per_chunk,109,16,10.10115630721562
29,12,lexical_entity_number_per_chunk,231,34,4.022058823529412
29,12,lexical_idf_entity_per_chunk,231,34,9.449504346768519
29,12,lexical_idf_entity_boundary_per_chunk,231,34,9.664587585239058
29,13,lexical_entity_number_per_chunk,97,14,4.160714285714286
29,13,lexical_idf_entity_per_chunk,97,14,10.932304067135629
29,13,lexical_idf_entity_boundary_per_chunk,97,14,11.454770284745413
29,14,lexical_entity_number_per_chunk,38,5,4.45
29,14,lexical_idf_entity_per_chunk,38,5,10.892043607437662
29,14,lexical_idf_entity_boundary_per_chunk,38,5,11.706589061983117
29,15,lexical_entity_number_per_chunk,100,15,4.1
29,15,lexical_idf_entity_per_chunk,100,15,11.51347780875654
29,15,lexical_idf_entity_boundary_per_chunk,100,15,11.9185291075749
29,16,lexical_entity_number_per_chunk,67,10,4.3
29,16,lexical_idf_entity_per_chunk,67,10,11.166960588722313
29,16,lexical_idf_entity_boundary_per_chunk,67,10,11.532009672213878
30,0,lexical_entity_number_per_chunk,83,12,4.25
30,0,lexical_idf_entity_per_chunk,83,12,10.112480508407236
30,0,lexical_idf_entity_boundary_per_chunk,83,12,10.90794236640342
30,1,lexical_entity_number_per_chunk,139,20,4.025
30,1,lexical_idf_entity_per_chunk,139,20,10.055255925052974
30,1,lexical_idf_entity_boundary_per_chunk,139,20,10.454649083473425
30,2,lexical_entity_number_per_chunk,97,14,4.160714285714286
30,2,lexical_idf_entity_per_chunk,97,14,12.173474786324098
30,2,lexical_idf_entity_boundary_per_chunk,97,14,12.640168046244105
30,3,lexical_entity_number_per_chunk,103,15,4.15
30,3,lexical_idf_entity_per_chunk,103,15,9.649189139073933
30,3,lexical_idf_entity_boundary_per_chunk,103,15,9.976048873742645
30,4,lexical_entity_number_per_chunk,387,58,3.4827586206896552
30,4,lexical_idf_entity_per_chunk,387,58,9.41963942319353
30,4,lexical_idf_entity_boundary_per_chunk,387,58,9.629874382850145
30,5,lexical_entity_number_per_chunk,109,16,3.8125
30,5,lexical_idf_entity_per_chunk,109,16,9.59631550578867
30,5,lexical_idf_entity_boundary_per_chunk,109,16,10.008588233061399
30,6,lexical_entity_number_per_chunk,136,20,3.65
30,6,lexical_idf_entity_per_chunk,136,20,10.128535182610793
30,6,lexical_idf_entity_boundary_per_chunk,136,20,10.72819693857868
30,7,lexical_entity_number_per_chunk,45,6,4.25
30,7,lexical_idf_entity_per_chunk,45,6,10.378735626168746
30,7,lexical_idf_entity_boundary_per_chunk,45,6,11.30711973450265
30,8,lexical_entity_number_per_chunk,150,22,3.909090909090909
30,8,lexical_idf_entity_per_chunk,150,22,9.858834464830117
30,8,lexical_idf_entity_boundary_per_chunk,150,22,10.193772416184714
30,9,lexical_entity_number_per_chunk,222,33,3.5606060606060606
30,9,lexical_idf_entity_per_chunk,222,33,9.728888591898414
30,9,lexical_idf_entity_boundary_per_chunk,222,33,9.91913652578271
30,10,lexical_entity_number_per_chunk,64,9,3.361111111111111
30,10,lexical_idf_entity_per_chunk,64,9,9.394198433100165
30,10,lexical_idf_entity_boundary_per_chunk,64,9,10.11413743262239
30,11,lexical_entity_number_per_chunk,200,30,4.025
30,11,lexical_idf_entity_per_chunk,200,30,9.421695915742383
30,11,lexical_idf_entity_boundary_per_chunk,200,30,9.732093860261894
30,12,lexical_entity_number_per_chunk,150,22,4.034090909090909
30,12,lexical_idf_entity_per_chunk,150,22,9.603866645386653
30,12,lexical_idf_entity_boundary_per_chunk,150,22,10.008825323072603
30,13,lexical_entity_number_per_chunk,125,18,4.083333333333333
30,13,lexical_idf_entity_per_chunk,125,18,10.990712191249097
30,13,lexical_idf_entity_boundary_per_chunk,125,18,11.254803541630498
30,14,lexical_entity_number_per_chunk,170,25,3.68
30,14,lexical_idf_entity_per_chunk,170,25,9.057736436635544
30,14,lexical_idf_entity_boundary_per_chunk,170,25,9.500193682170972
30,15,lexical_entity_number_per_chunk,85,12,4.125
30,15,lexical_idf_entity_per_chunk,85,12,10.036962137821893
30,15,lexical_idf_entity_boundary_per_chunk,85,12,10.507221977216808
30,16,lexical_entity_number_per_chunk,147,22,4.1022727272727275
30,16,lexical_idf_entity_per_chunk,147,22,9.705084833087058
30,16,lexical_idf_entity_boundary_per_chunk,147,22,10.265544438831297
30,17,lexical_entity_number_per_chunk,117,17,4.088235294117647
30,17,lexical_idf_entity_per_chunk,117,17,10.319633723529595
30,17,lexical_idf_entity_boundary_per_chunk,117,17,10.58645863920185
30,18,lexical_entity_number_per_chunk,39,5,4.75
30,18,lexical_idf_entity_per_chunk,39,5,10.871568260653792
30,18,lexical_idf_entity_boundary_per_chunk,39,5,12.186785144168585
30,19,lexical_entity_number_per_chunk,265,39,4.038461538461538
30,19,lexical_idf_entity_per_chunk,265,39,9.269054999809606
30,19,lexical_idf_entity_boundary_per_chunk,265,39,9.589930405007623
30,20,lexical_entity_number_per_chunk,105,15,4.1
30,20,lexical_idf_entity_per_chunk,105,15,10.521091576180758
30,20,lexical_idf_entity_boundary_per_chunk,105,15,10.896960891480767
30,21,lexical_entity_number_per_chunk,102,15,4.05
30,21,lexical_idf_entity_per_chunk,102,15,10.453206138756531
30,21,lexical_idf_entity_boundary_per_chunk,102,15,10.87585340936957
30,22,lexical_entity_number_per_chunk,75,11,4.340909090909091
30,22,lexical_idf_entity_per_chunk,75,11,10.805851051352606
30,22,lexical_idf_entity_boundary_per_chunk,75,11,11.029418986658259
30,23,lexical_entity_number_per_chunk,42,6,4.5
30,23,lexical_idf_entity_per_chunk,42,6,11.814254542561917
30,23,lexical_idf_entity_boundary_per_chunk,42,6,13.10940605771343
30,24,lexical_entity_number_per_chunk,177,26,4.0576923076923075
30,24,lexical_idf_entity_per_chunk,177,26,11.012810093516332
30,24,lexical_idf_entity_boundary_per_chunk,177,26,11.253294988827626
30,25,lexical_entity_number_per_chunk,92,13,3.6923076923076925
30,25,lexical_idf_entity_per_chunk,92,13,10.244949789157687
30,25,lexical_idf_entity_boundary_per_chunk,92,13,10.81240028521044
30,26,lexical_entity_number_per_chunk,120,18,4.041666666666667
30,26,lexical_idf_entity_per_chunk,120,18,9.32499373331041
30,26,lexical_idf_entity_boundary_per_chunk,120,18,9.935009308402588
30,27,lexical_entity_number_per_chunk,115,17,4.044117647058823
30,27,lexical_idf_entity_per_chunk,115,17,9.940622437244443
30,27,lexical_idf_entity_boundary_per_chunk,115,17,10.46731100423739
30,28,lexical_entity_number_per_chunk,123,18,4.083333333333333
30,28,lexical_idf_entity_per_chunk,123,18,10.51459809126309
30,28,lexical_idf_entity_boundary_per_chunk,123,18,10.871174775010608
31,0,lexical_entity_number_per_chunk,39,5,4.45
31,0,lexical_idf_entity_per_chunk,39,5,11.063724118023131
31,0,lexical_idf_entity_boundary_per_chunk,39,5,12.153178663477679
31,1,lexical_entity_number_per_chunk,114,17,4.220588235294118
31,1,lexical_idf_entity_per_chunk,114,17,10.88468712951651
31,1,lexical_idf_entity_boundary_per_chunk,114,17,11.462227236468383
31,2,lexical_entity_number_per_chunk,128,19,4.0394736842105265
31,2,lexical_idf_entity_per_chunk,128,19,10.760368860567207
31,2,lexical_idf_entity_boundary_per_chunk,128,19,10.931158306245484
31,3,lexical_entity_number_per_chunk,121,18,4.083333333333333
31,3,lexical_idf_entity_per_chunk,121,18,10.338618349924156
31,3,lexical_idf_entity_boundary_per_chunk,121,18,10.621958692492518
31,4,lexical_entity_number_per_chunk,82,12,4.1875
31,4,lexical_idf_entity_per_chunk,82,12,10.87051040549511
31,4,lexical_idf_entity_boundary_per_chunk,82,12,11.593078419969759
31,5,lexical_entity_number_per_chunk,274,41,4.054878048780488
31,5,lexical_idf_entity_per_chunk,274,41,10.637041581508601
31,5,lexical_idf_entity_boundary_per_chunk,274,41,10.81181155563426
31,6,lexical_entity_number_per_chunk,78,11,4.136363636363637
31,6,lexical_idf_entity_per_chunk,78,11,10.395626100925602
31,6,lexical_idf_entity_boundary_per_chunk,78,11,11.097487793691313
31,7,lexical_entity_number_per_chunk,111,16,4.09375
31,7,lexical_idf_entity_per_chunk,111,16,10.194200814784008
31,7,lexical_idf_entity_boundary_per_chunk,111,16,10.532788056339662
31,8,lexical_entity_number_per_chunk,191,28,4.053571428571429
31,8,lexical_idf_entity_per_chunk,191,28,10.820952242702178
31,8,lexical_idf_entity_boundary_per_chunk,191,28,11.207852414522103
31,9,lexical_entity_number_per_chunk,141,21,4.142857142857143
31,9,lexical_idf_entity_per_chunk,141,21,10.776506196909065
31,9,lexical_idf_entity_boundary_per_chunk,141,21,11.16317286357573
31,10,lexical_entity_number_per_chunk,76,11,4.204545454545454
31,10,lexical_idf_entity_per_chunk,76,11,8.98371505839065
31,10,lexical_idf_entity_boundary_per_chunk,76,11,9.377082850297386
31,11,lexical_entity_number_per_chunk,132,19,4.118421052631579
31,11,lexical_idf_entity_per_chunk,132,19,10.520360195518544
31,11,lexical_idf_entity_boundary_per_chunk,132,19,10.923860105046515
31,12,lexical_entity_number_per_chunk,112,16,4.140625
31,12,lexical_idf_entity_per_chunk,112,16,10.35313828824705
31,12,lexical_idf_entity_boundary_per_chunk,112,16,10.748651665606442
31,13,lexical_entity_number_per_chunk,80,12,4.125
31,13,lexical_idf_entity_per_chunk,80,12,11.438164380768304
31,13,lexical_idf_entity_boundary_per_chunk,80,12,12.1692599791483
32,0,lexical_entity_number_per_chunk,221,33,3.772727272727273
32,0,lexical_idf_entity_per_chunk,221,33,9.322879141423925
32,0,lexical_idf_entity_boundary_per_chunk,221,33,9.674756311746416
32,1,lexical_entity_number_per_chunk,72,10,4.375
32,1,lexical_idf_entity_per_chunk,72,10,9.694899706777464
32,1,lexical_idf_entity_boundary_per_chunk,72,10,10.691626979504736
32,2,lexical_entity_number_per_chunk,114,17,4.088235294117647
32,2,lexical_idf_entity_per_chunk,114,17,9.460023262303345
32,2,lexical_idf_entity_boundary_per_chunk,114,17,9.711844950462966
32,3,lexical_entity_number_per_chunk,78,11,4.340909090909091
32,3,lexical_idf_entity_per_chunk,78,11,9.596489342078499
32,3,lexical_idf_entity_boundary_per_chunk,78,11,10.552105839124577
32,4,lexical_entity_number_per_chunk,285,42,4.035714285714286
32,4,lexical_idf_entity_per_chunk,285,42,8.944026622944104
32,4,lexical_idf_entity_boundary_per_chunk,285,42,9.14063197379262
32,5,lexical_entity_number_per_chunk,232,34,4.044117647058823
32,5,lexical_idf_entity_per_chunk,232,34,9.54258703737093
32,5,lexical_idf_entity_boundary_per_chunk,232,34,9.751943423178336
32,6,lexical_entity_number_per_chunk,90,13,4.115384615384615
32,6,lexical_idf_entity_per_chunk,90,13,10.285667577293422
32,6,lexical_idf_entity_boundary_per_chunk,90,13,10.537975269601114
32,7,lexical_entity_number_per_chunk,65,9,4.416666666666667
32,7,lexical_idf_entity_per_chunk,65,9,9.658207224152264
32,7,lexical_idf_entity_boundary_per_chunk,65,9,10.534364865395473
32,8,lexical_entity_number_per_chunk,182,27,4.027777777777778
32,8,lexical_idf_entity_per_chunk,182,27,9.599251238668906
32,8,lexical_idf_entity_boundary_per_chunk,182,27,9.966912454203724
32,9,lexical_entity_number_per_chunk,100,15,4.1
32,9,lexical_idf_entity_per_chunk,100,15,9.231281460969807
32,9,lexical_idf_entity_boundary_per_chunk,100,15,9.37746711257153
32,10,lexical_entity_number_per_chunk,116,17,4.132352941176471
32,10,lexical_idf_entity_per_chunk,116,17,10.133745372464828
32,10,lexical_idf_entity_boundary_per_chunk,116,17,10.440844220758489
32,11,lexical_entity_number_per_chunk,127,19,4.118421052631579
32,11,lexical_idf_entity_per_chunk,127,19,10.623168469513148
32,11,lexical_idf_entity_boundary_per_chunk,127,19,10.957404039663059
32,12,lexical_entity_number_per_chunk,214,32,4.046875
32,12,lexical_idf_entity_per_chunk,214,32,9.89680174863432
32,12,lexical_idf_entity_boundary_per_chunk,214,32,10.121737652198332
32,13,lexical_entity_number_per_chunk,226,33,4.0227272727272725
32,13,lexical_idf_entity_per_chunk,226,33,10.097923705721161
32,13,lexical_idf_entity_boundary_per_chunk,226,33,10.246022129136911
33,0,lexical_entity_number_per_chunk,63,9,4.194444444444445
33,0,lexical_idf_entity_per_chunk,63,9,10.64465391238361
33,0,lexical_idf_entity_boundary_per_chunk,63,9,11.365746048002444
33,1,lexical_entity_number_per_chunk,112,16,4.1875
33,1,lexical_idf_entity_per_chunk,112,16,11.496722677253505
33,1,lexical_idf_entity_boundary_per_chunk,112,16,11.90183631361714
33,2,lexical_entity_number_per_chunk,96,14,4.160714285714286
33,2,lexical_idf_entity_per_chunk,96,14,9.559743763647587
33,2,lexical_idf_entity_boundary_per_chunk,96,14,9.961193847778315
33,3,lexical_entity_number_per_chunk,62,9,4.25
33,3,lexical_idf_entity_per_chunk,62,9,11.442572338908574
33,3,lexical_idf_entity_boundary_per_chunk,62,9,12.149928558245062
33,4,lexical_entity_number_per_chunk,51,7,4.321428571428571
33,4,lexical_idf_entity_per_chunk,51,7,10.364578284662883
33,4,lexical_idf_entity_boundary_per_chunk,51,7,11.291331531416128
33,5,lexical_entity_number_per_chunk,89,13,4.115384615384615
33,5,lexical_idf_entity_per_chunk,89,13,10.198665084402716
33,5,lexical_idf_entity_boundary_per_chunk,89,13,10.91321053894817
33,6,lexical_entity_number_per_chunk,42,6,4.375
33,6,lexical_idf_entity_per_chunk,42,6,10.516301883361475
33,6,lexical_idf_entity_boundary_per_chunk,42,6,11.631298362476935
33,7,lexical_entity_number_per_chunk,67,10,4.3
33,7,lexical_idf_entity_per_chunk,67,10,10.815490142570772
33,7,lexical_idf_entity_boundary_per_chunk,67,10,11.229853778934409
33,8,lexical_entity_number_per_chunk,76,11,4.2727272727272725
33,8,lexical_idf_entity_per_chunk,76,11,10.901973382207233
33,8,lexical_idf_entity_boundary_per_chunk,76,11,11.357092971882425
33,9,lexical_entity_number_per_chunk,54,8,4.09375
33,9,lexical_idf_entity_per_chunk,54,8,11.085623652309557
33,9,lexical_idf_entity_boundary_per_chunk,54,8,11.813768591523093
34,0,lexical_entity_number_per_chunk,169,25,3.93
34,0,lexical_idf_entity_per_chunk,169,25,9.400181017748757
34,0,lexical_idf_entity_boundary_per_chunk,169,25,9.807282933499401
34,1,lexical_entity_number_per_chunk,86,12,4.125
